profile,config,nx,nz,mode,strategy,medianSeconds,minimumSeconds,maximumSeconds,trial1,trial2,trial3,trial4,trial5
constant,4,24,129,overlap,spectral,0.0125360666666667,0.0124673083333333,0.0127613027777778,0.0124673083333333,0.0125360666666667,0.0126636055555556,0.0125296930555556,0.0127613027777778
constant,4,24,129,overlap,combined,0.0124366819444444,0.0123308569444444,0.0125699583333333,0.0124366819444444,0.0123308569444444,0.0124473888888889,0.0124175652777778,0.0125699583333333
constant,4,24,129,successive,production,0.0118862763888889,0.0118384736111111,0.011956,0.011956,0.0118862763888889,0.0119508527777778,0.0118384736111111,0.0118800541666667
constant,4,24,129,successive,baseline,0.0116810611111111,0.0116480611111111,0.0117870055555556,0.0117870055555556,0.0117359819444444,0.0116480611111111,0.0116547291666667,0.0116810611111111
constant,4,24,129,successive,setup,0.0116467041666667,0.0115965652777778,0.0116750333333333,0.0116750333333333,0.0116467041666667,0.0115965652777778,0.0116570736111111,0.0116367944444444
constant,4,24,129,successive,source,0.0114994027777778,0.0114080555555556,0.0115255375,0.0114080555555556,0.0114475263888889,0.0115255375,0.0115050805555556,0.0114994027777778
constant,4,24,129,successive,spectral,0.0116659027777778,0.0116338416666667,0.0118224986111111,0.0118224986111111,0.0117517402777778,0.0116338416666667,0.0116630430555556,0.0116659027777778
constant,4,24,129,successive,combined,0.0114600583333333,0.0114204347222222,0.0115119958333333,0.0114600583333333,0.0115119958333333,0.0114204347222222,0.0114714930555556,0.01143225
exponential,1,8,33,cold,production,0.00176542777777778,0.00174062361111111,0.0019241375,0.0019241375,0.00177430416666667,0.00176542777777778,0.00175785694444444,0.00174062361111111
exponential,1,8,33,cold,baseline,0.00176056805555556,0.00174533888888889,0.00200540555555556,0.00200540555555556,0.00176056805555556,0.0017567875,0.00174533888888889,0.00178298333333333
exponential,1,8,33,cold,setup,0.00174845833333333,0.00173470694444444,0.00188034861111111,0.00188034861111111,0.00174845833333333,0.00174639305555556,0.00173470694444444,0.00178459583333333
exponential,1,8,33,cold,source,0.00173724444444444,0.00172438055555556,0.00176517777777778,0.00176517777777778,0.001764775,0.00172615416666667,0.00172438055555556,0.00173724444444444
