profile,config,nx,nz,mode,strategy,medianSeconds,minimumSeconds,maximumSeconds,trial1,trial2,trial3,trial4,trial5
exponential,3,16,65,overlap,stateSource,0.00482803194444444,0.00478328333333333,0.00488530833333333,0.00478328333333333,0.00479943472222222,0.00484259722222222,0.00488530833333333,0.00482803194444444
exponential,3,16,65,successive,production,0.0051679875,0.00511396111111111,0.00525818194444444,0.0051470625,0.0051679875,0.00525818194444444,0.00517785277777778,0.00511396111111111
exponential,3,16,65,successive,baseline,0.0051198125,0.0050792,0.00514520277777778,0.0050792,0.00514520277777778,0.0051198125,0.00511776388888889,0.00514519722222222
exponential,3,16,65,successive,state,0.00458060694444444,0.00457856111111111,0.00461613472222222,0.00457885555555556,0.00458060694444444,0.00459897916666667,0.00457856111111111,0.00461613472222222
exponential,3,16,65,successive,stateSource,0.00457564166666667,0.00449333055555555,0.00462999722222222,0.00449333055555555,0.00454540694444444,0.00457564166666667,0.00462999722222222,0.00461445972222222
exponential,4,24,129,cold,production,0.0146944166666667,0.0146050986111111,0.0150313513888889,0.0146944166666667,0.0150313513888889,0.0146050986111111,0.014702125,0.0146403597222222
exponential,4,24,129,cold,baseline,0.0144603708333333,0.0143709972222222,0.0145934902777778,0.0144660472222222,0.0144526902777778,0.0144603708333333,0.0145934902777778,0.0143709972222222
exponential,4,24,129,cold,state,0.0137259791666667,0.0137093805555556,0.0138454638888889,0.0138427819444444,0.0138454638888889,0.0137093805555556,0.0137208375,0.0137259791666667
exponential,4,24,129,cold,stateSource,0.0137280583333333,0.0135971666666667,0.0138328472222222,0.0135971666666667,0.0137280583333333,0.0136964708333333,0.0138328472222222,0.0137897972222222
exponential,4,24,129,warm,production,0.0118596277777778,0.0117187208333333,0.0121312263888889,0.0121312263888889,0.0117689513888889,0.0119606777777778,0.0118596277777778,0.0117187208333333
exponential,4,24,129,warm,baseline,0.0115885819444444,0.0114130944444444,0.01162735,0.0115794333333333,0.0114130944444444,0.0115924208333333,0.0115885819444444,0.01162735
exponential,4,24,129,warm,state,0.0114127638888889,0.0113224055555556,0.011454175,0.0113224055555556,0.0113846541666667,0.0114367069444444,0.011454175,0.0114127638888889
exponential,4,24,129,warm,stateSource,0.0112632902777778,0.0112099513888889,0.0114751597222222,0.0112632902777778,0.0112303638888889,0.0112099513888889,0.0114751597222222,0.0114285819444444
exponential,4,24,129,overlap,production,0.0156989888888889,0.0156137166666667,0.015788275,0.015788275,0.0156989888888889,0.0157332416666667,0.0156980833333333,0.0156137166666667
exponential,4,24,129,overlap,baseline,0.0153805958333333,0.0152356597222222,0.0154514708333333,0.0154514708333333,0.0152356597222222,0.0153805958333333,0.0153915541666667,0.0153135430555556
exponential,4,24,129,overlap,state,0.0142415208333333,0.0142133222222222,0.0143706152777778,0.0143269041666667,0.0143706152777778,0.0142133222222222,0.0142394583333333,0.0142415208333333
exponential,4,24,129,overlap,stateSource,0.0142440125,0.0141343736111111,0.0142690180555556,0.0142440125,0.0141934777777778,0.0142672333333333,0.0141343736111111,0.0142690180555556
exponential,4,24,129,successive,production,0.0147067527777778,0.0146051138888889,0.0147360361111111,0.0147067527777778,0.0147096166666667,0.0146051138888889,0.0146197222222222,0.0147360361111111
exponential,4,24,129,successive,baseline,0.0143862361111111,0.0143022666666667,0.0145668069444444,0.0143022666666667,0.0144900430555556,0.014385175,0.0145668069444444,0.0143862361111111
