profile,Nz,Lxy,family,kappa,i,j,channel,mixed,aliasError,referenceError,fullReferenceError
sharp,65,100000,wave,6.28318530717959e-05,26,26,GG,1,0.01484453902911,2.06663949161655e-15,1.08802895103796e-14
sharp,65,100000,wave,6.28318530717959e-05,27,12,GG,1,0.000648823475087817,2.54602900216252e-15,1.19781225568536e-14
sharp,65,100000,wave,6.28318530717959e-05,27,27,GG,1,0.0376367412728222,2.57358468546263e-15,1.19541395943623e-14
sharp,65,100000,wave,6.28318530717959e-05,28,11,GG,1,0.00064854080171016,3.06008721287911e-15,1.08560039871959e-14
sharp,65,100000,wave,6.28318530717959e-05,28,28,GG,1,0.0944655550554681,2.7354746342365e-15,1.22212532204812e-14
sharp,65,100000,wave,6.28318530717959e-05,29,10,GG,1,0.000636256839978754,3.21361037669279e-15,1.0898777593665e-14
sharp,65,100000,wave,6.28318530717959e-05,29,29,GG,1,0.182033908937959,3.03123068998333e-15,1.30131793931529e-14
sharp,65,100000,wave,6.28318530717959e-05,30,9,GG,1,0.000631619646408549,2.78259673859896e-15,1.08767265648741e-14
sharp,65,100000,wave,6.28318530717959e-05,30,30,GG,1,0.24896144217782,2.96303236583037e-15,1.29849327035089e-14
sharp,65,100000,wave,6.28318530717959e-05,31,8,GG,1,0.000617775465043478,2.50090695630182e-15,1.09067259696435e-14
sharp,65,100000,wave,6.28318530717959e-05,31,31,GG,1,0.267440090356943,2.93728981336563e-15,1.43076139967969e-14
sharp,65,100000,wave,6.28318530717959e-05,32,7,GG,1,0.000606239981132396,3.04528355874006e-15,1.17864388095522e-14
sharp,65,100000,wave,6.28318530717959e-05,32,32,GG,1,0.303995290940765,3.48843050462845e-15,1.32278419486414e-14
sharp,65,100000,wave,6.28318530717959e-05,33,6,GG,1,0.00058888688506543,2.96465537625003e-15,1.12289430007218e-14
sharp,65,100000,wave,6.28318530717959e-05,33,33,GG,1,0.315329743998667,3.89411370827683e-15,1.40196126632497e-14
sharp,65,100000,wave,6.28318530717959e-05,34,5,GG,1,0.000565366767628671,2.46234970472536e-15,1.06051580562799e-14
sharp,65,100000,wave,6.28318530717959e-05,34,34,GG,1,0.335258328542789,4.03878510653971e-15,1.59560271063361e-14
sharp,65,100000,wave,6.28318530717959e-05,35,4,GG,1,0.000567855041987961,2.90089869528163e-15,1.29769532800964e-14
sharp,65,100000,wave,6.28318530717959e-05,35,35,GG,1,0.339889992072327,4.4047770656147e-15,1.5910147797504e-14
sharp,65,100000,wave,6.28318530717959e-05,36,3,GG,1,0.000455268609667678,3.24937772505271e-15,1.23038897302093e-14
sharp,65,100000,wave,6.28318530717959e-05,36,36,GG,1,0.356508850227537,4.49127279817135e-15,1.77852187038188e-14
sharp,65,100000,wave,6.28318530717959e-05,37,2,GG,1,0.000658446223219874,3.72747188028864e-15,1.53950281987675e-14
sharp,65,100000,wave,6.28318530717959e-05,37,37,GG,1,0.364606297943507,4.49399381870146e-15,3.44360818935466e-14
sharp,65,100000,wave,6.28318530717959e-05,38,1,GG,1,0.000464932786432115,4.26697276139355e-15,1.72868798517181e-14
sharp,65,100000,wave,6.28318530717959e-05,38,38,GG,1,0.368444226731645,5.13229255021327e-15,1.2035138208644e-13
sharp,65,100000,wave,0.000140496294620815,1,1,FF,0,4.85751363954269e-10,4.42228824872488e-16,1.23248650458891e-15
sharp,65,100000,wave,0.000140496294620815,1,2,FF,0,3.18026265296574e-09,3.17490888362985e-16,1.35970201534833e-15
sharp,65,100000,wave,0.000140496294620815,1,38,FF,0,0.000285549522844417,3.41307072377057e-15,1.50549419482432e-14
sharp,65,100000,wave,0.000140496294620815,2,2,FF,0,1.35404310853167e-09,4.58942946747406e-16,1.77536494946741e-15
sharp,65,100000,wave,0.000140496294620815,2,3,FF,0,5.21259870848793e-09,4.75563568052193e-16,1.84390935674292e-15
sharp,65,100000,wave,0.000140496294620815,2,37,FF,0,7.29695240395392e-05,3.82425416651097e-15,1.64887114551665e-14
sharp,65,100000,wave,0.000140496294620815,3,3,FF,0,1.92257870558856e-08,3.38726837277969e-16,1.70785968733215e-15
sharp,65,100000,wave,0.000140496294620815,3,4,FF,0,2.30167091316421e-08,3.96174512323593e-16,1.78679590975937e-15
sharp,65,100000,wave,0.000140496294620815,3,36,FF,0,0.00023069525315409,2.85789094123575e-15,1.31988623065163e-14
sharp,65,100000,wave,0.000140496294620815,4,4,FF,0,1.85388444060995e-08,3.5946522021459e-16,1.92156070326211e-15
sharp,65,100000,wave,0.000140496294620815,4,5,FF,0,4.39168056946172e-08,4.40421800436874e-16,2.23652806680722e-15
sharp,65,100000,wave,0.000140496294620815,4,35,FF,0,0.000140582361302434,3.5869980665308e-15,1.51793339120114e-14
sharp,65,100000,wave,0.000140496294620815,5,5,FF,0,6.06345811626503e-08,4.29169858586021e-16,2.06026720522885e-15
sharp,65,100000,wave,0.000140496294620815,5,6,FF,0,9.15446238466744e-08,6.32300987925209e-16,2.7486930920271e-15
sharp,65,100000,wave,0.000140496294620815,5,34,FF,0,0.000172072928235297,3.56676459358385e-15,1.3269974198977e-14
sharp,65,100000,wave,0.000140496294620815,6,6,FF,0,9.633246892459e-08,6.45315671179269e-16,2.67150192341305e-15
sharp,65,100000,wave,0.000140496294620815,6,7,FF,0,1.63950597784794e-07,9.06736566157092e-16,3.38467480096469e-15
sharp,65,100000,wave,0.000140496294620815,6,33,FF,0,0.000174592676364883,2.75447683214889e-15,1.32434541598774e-14
sharp,65,100000,wave,0.000140496294620815,7,7,FF,0,2.04609021822414e-07,8.16949320452807e-16,3.17138654651087e-15
sharp,65,100000,wave,0.000140496294620815,7,8,FF,0,2.83251784270522e-07,1.01766660348008e-15,3.83417595185061e-15
sharp,65,100000,wave,0.000140496294620815,7,32,FF,0,0.000177724093476481,2.30795583152076e-15,1.22169687461933e-14
sharp,65,100000,wave,0.000140496294620815,8,8,FF,0,3.68102250066555e-07,9.20119289795763e-16,3.57991512558974e-15
sharp,65,100000,wave,0.000140496294620815,8,9,FF,0,5.2759230148181e-07,9.7905751515289e-16,4.32199212657293e-15
sharp,65,100000,wave,0.000140496294620815,8,31,FF,0,0.000187495255029686,2.62978367060559e-15,1.22487773908383e-14
sharp,65,100000,wave,0.000140496294620815,9,9,FF,0,6.02226498927367e-07,9.90460993105196e-16,4.13123380855288e-15
sharp,65,100000,wave,0.000140496294620815,9,10,FF,0,9.81147656311669e-07,1.17697725940815e-15,5.26855404572492e-15
sharp,65,100000,wave,0.000140496294620815,9,30,FF,0,0.000188000344770428,2.90701343935565e-15,1.37030682583351e-14
sharp,65,100000,wave,0.000140496294620815,10,10,FF,0,1.02082587541673e-06,1.18462793273427e-15,4.55923814966761e-15
sharp,65,100000,wave,0.000140496294620815,10,11,FF,0,1.79094005683322e-06,1.502910725465e-15,5.3853874638364e-15
sharp,65,100000,wave,0.000140496294620815,10,29,FF,0,0.000194932356593831,2.85420199875026e-15,1.17427122129661e-14
sharp,65,100000,wave,0.000140496294620815,11,11,FF,0,1.65080952684939e-06,1.2702941301703e-15,4.88863723104616e-15
sharp,65,100000,wave,0.000140496294620815,11,12,FF,0,3.04549255967875e-06,1.56278392415597e-15,6.42517816772358e-15
sharp,65,100000,wave,0.000140496294620815,11,28,FF,0,0.000195461507981741,2.48466958314619e-15,1.17055952978178e-14
sharp,65,100000,wave,0.000140496294620815,12,12,FF,0,3.07088703358471e-06,1.20448603001757e-15,5.26627123798447e-15
sharp,65,100000,wave,0.000140496294620815,12,13,FF,0,4.91512853560154e-06,1.54495754737853e-15,6.5016589638655e-15
sharp,65,100000,wave,0.000140496294620815,12,27,FF,0,0.000200147366631897,2.53173861599163e-15,1.21823836719394e-14
sharp,65,100000,wave,0.000140496294620815,13,13,FF,0,5.51209267140149e-06,1.09733014176938e-15,5.82323765496293e-15
sharp,65,100000,wave,0.000140496294620815,13,14,FF,0,7.84416117058342e-06,1.83851522114743e-15,7.20579542954191e-15
sharp,65,100000,wave,0.000140496294620815,13,26,FF,0,0.000200789673747971,2.32820522789601e-15,1.14161166848809e-14
sharp,65,100000,wave,0.000140496294620815,14,14,FF,0,9.87558740352073e-06,1.81945888973397e-15,6.8513404917903e-15
sharp,65,100000,wave,0.000140496294620815,14,15,FF,0,1.32953677242668e-05,1.96599933761663e-15,7.91806490919427e-15
sharp,65,100000,wave,0.000140496294620815,14,25,FF,0,0.000203571886373065,2.127112494208e-15,1.11656050192845e-14
sharp,65,100000,wave,0.000140496294620815,15,15,FF,0,1.63427853930072e-05,1.88908009211692e-15,7.01897649803776e-15
sharp,65,100000,wave,0.000140496294620815,15,16,FF,0,2.41523617136925e-05,2.24081932884738e-15,9.01756452483898e-15
sharp,65,100000,wave,0.000140496294620815,15,24,FF,0,0.000204450913066922,2.1790386277564e-15,1.08603895858155e-14
sharp,65,100000,wave,0.000140496294620815,16,16,FF,0,2.60340671831427e-05,1.57150418854711e-15,7.39190487819294e-15
sharp,65,100000,wave,0.000140496294620815,16,17,FF,0,4.43400237660076e-05,1.64437006477993e-15,8.78651255373834e-15
sharp,65,100000,wave,0.000140496294620815,16,23,FF,0,0.000205712457815296,2.33947293505776e-15,1.06551117451277e-14
sharp,65,100000,wave,0.000140496294620815,17,17,FF,0,4.20075801008533e-05,1.66267681810417e-15,7.88144316919298e-15
sharp,65,100000,wave,0.000140496294620815,17,18,FF,0,7.78218588291231e-05,2.47540012325038e-15,9.81998194577719e-15
sharp,65,100000,wave,0.000140496294620815,17,22,FF,0,0.00020650384849678,2.34117859125833e-15,1.09882338638814e-14
sharp,65,100000,wave,0.000140496294620815,18,18,FF,0,7.30737993494714e-05,2.10359347804737e-15,9.12561273536227e-15
sharp,65,100000,wave,0.000140496294620815,18,19,FF,0,0.000129102532863173,2.48167999422551e-15,1.03206599444113e-14
sharp,65,100000,wave,0.000140496294620815,18,21,FF,0,0.000206860423215178,2.25519372777966e-15,1.07902026916894e-14
sharp,65,100000,wave,0.000140496294620815,19,19,FF,0,0.000136949375407729,1.89423957436456e-15,9.51027077767649e-15
sharp,65,100000,wave,0.000140496294620815,19,20,FF,0,0.000207671036042553,2.27619197048284e-15,1.08808234858552e-14
sharp,65,100000,wave,0.000140496294620815,20,19,FF,0,0.000207671036042553,2.27619197048284e-15,1.08808234858552e-14
sharp,65,100000,wave,0.000140496294620815,20,20,FF,0,0.000255689724152123,2.34991456170853e-15,9.65253499992479e-15
sharp,65,100000,wave,0.000140496294620815,20,21,FF,0,0.000347576849432626,2.67385960413574e-15,1.23317829583413e-14
sharp,65,100000,wave,0.000140496294620815,21,18,FF,0,0.000206860423215178,2.25519372777966e-15,1.07902026916894e-14
sharp,65,100000,wave,0.000140496294620815,21,21,FF,0,0.000460278553254369,2.34085650096909e-15,1.03842279109915e-14
sharp,65,100000,wave,0.000140496294620815,21,22,FF,0,0.00064833393448763,3.29699433489106e-15,1.20868695216878e-14
sharp,65,100000,wave,0.000140496294620815,22,17,FF,0,0.00020650384849678,2.34117859125833e-15,1.09882338638814e-14
sharp,65,100000,wave,0.000140496294620815,22,22,FF,0,0.00079743863360302,2.85779234830087e-15,1.04864285270949e-14
sharp,65,100000,wave,0.000140496294620815,22,23,FF,0,0.00133605677784193,3.57559007762851e-15,1.33388177627403e-14
sharp,65,100000,wave,0.000140496294620815,23,16,FF,0,0.000205712457815296,2.33947293505776e-15,1.06551117451277e-14
sharp,65,100000,wave,0.000140496294620815,23,23,FF,0,0.00142020363684809,2.40492105443138e-15,1.05821262280958e-14
sharp,65,100000,wave,0.000140496294620815,23,24,FF,0,0.00295380569555469,3.1949622812586e-15,1.35223409286811e-14
sharp,65,100000,wave,0.000140496294620815,24,15,FF,0,0.000204450913066922,2.1790386277564e-15,1.08603895858155e-14
sharp,65,100000,wave,0.000140496294620815,24,24,FF,0,0.00290875053469045,2.6564312015377e-15,1.15917363129609e-14
sharp,65,100000,wave,0.000140496294620815,24,25,FF,0,0.00695177381598971,2.82254486953243e-15,1.33421760796567e-14
sharp,65,100000,wave,0.000140496294620815,25,14,FF,0,0.000203571886373065,2.127112494208e-15,1.11656050192845e-14
sharp,65,100000,wave,0.000140496294620815,25,25,FF,0,0.00683582123303145,3.03928236873743e-15,1.2293776420624e-14
sharp,65,100000,wave,0.000140496294620815,25,26,FF,0,0.0166975966052484,3.9025490622681e-15,1.47936604554226e-14
sharp,65,100000,wave,0.000140496294620815,26,13,FF,0,0.000200789673747971,2.32820522789601e-15,1.14161166848809e-14
sharp,65,100000,wave,0.000140496294620815,26,26,FF,0,0.0172036880901022,3.52909399573458e-15,1.26963255709742e-14
sharp,65,100000,wave,0.000140496294620815,26,27,FF,0,0.0383891640640583,3.94775235501571e-15,1.5856727398786e-14
sharp,65,100000,wave,0.000140496294620815,27,12,FF,0,0.000200147366631897,2.53173861599163e-15,1.21823836719394e-14
sharp,65,100000,wave,0.000140496294620815,27,27,FF,0,0.0470905502338197,2.64710522358758e-15,1.28844353669543e-14
sharp,65,100000,wave,0.000140496294620815,27,28,FF,0,0.0836104431326217,3.92170291534883e-15,1.58806149445036e-14
sharp,65,100000,wave,0.000140496294620815,28,11,FF,0,0.000195461507981741,2.48466958314619e-15,1.17055952978178e-14
sharp,65,100000,wave,0.000140496294620815,28,28,FF,0,0.120602433866054,3.1629071138285e-15,1.37500918730235e-14
sharp,65,100000,wave,0.000140496294620815,28,29,FF,0,0.173679441414864,3.72802146344983e-15,1.55712142446746e-14
sharp,65,100000,wave,0.000140496294620815,29,10,FF,0,0.000194932356593831,2.85420199875026e-15,1.17427122129661e-14
sharp,65,100000,wave,0.000140496294620815,29,29,FF,0,0.236488244565216,3.74757822734133e-15,1.41110796492128e-14
sharp,65,100000,wave,0.000140496294620815,29,30,FF,0,0.310206842242017,3.99283967028291e-15,1.61353616813584e-14
sharp,65,100000,wave,0.000140496294620815,30,9,FF,0,0.000188000344770428,2.90701343935565e-15,1.37030682583351e-14
sharp,65,100000,wave,0.000140496294620815,30,30,FF,0,0.325530967701578,3.42471598741025e-15,1.37475831235562e-14
sharp,65,100000,wave,0.000140496294620815,30,31,FF,0,0.414678831618007,4.17514104088146e-15,1.72074581050219e-14
sharp,65,100000,wave,0.000140496294620815,31,8,FF,0,0.000187495255029686,2.62978367060559e-15,1.22487773908383e-14
sharp,65,100000,wave,0.000140496294620815,31,31,FF,0,0.349195074564869,3.1860585629173e-15,1.41563438295841e-14
sharp,65,100000,wave,0.000140496294620815,31,32,FF,0,0.436440839667192,4.92824348315693e-15,1.79709512468383e-14
sharp,65,100000,wave,0.000140496294620815,32,7,FF,0,0.000177724093476481,2.30795583152076e-15,1.22169687461933e-14
sharp,65,100000,wave,0.000140496294620815,32,32,FF,0,0.394127907241659,3.63587325707093e-15,1.61254504875929e-14
sharp,65,100000,wave,0.000140496294620815,32,33,FF,0,0.484045778580217,4.80761543035968e-15,1.91602322664061e-14
sharp,65,100000,wave,0.000140496294620815,33,6,FF,0,0.000174592676364883,2.75447683214889e-15,1.32434541598774e-14
sharp,65,100000,wave,0.000140496294620815,33,33,FF,0,0.406921386051021,4.40940259102736e-15,1.62620578836268e-14
sharp,65,100000,wave,0.000140496294620815,33,34,FF,0,0.497775352366315,5.28725670694135e-15,1.82481137687516e-14
sharp,65,100000,wave,0.000140496294620815,34,5,FF,0,0.000172072928235297,3.56676459358385e-15,1.3269974198977e-14
sharp,65,100000,wave,0.000140496294620815,34,34,FF,0,0.434409520983916,4.13028224135927e-15,1.67931890707297e-14
sharp,65,100000,wave,0.000140496294620815,34,35,FF,0,0.529962460252675,5.05541971153258e-15,2.13740511626863e-14
sharp,65,100000,wave,0.000140496294620815,35,4,FF,0,0.000140582361302434,3.5869980665308e-15,1.51793339120114e-14
sharp,65,100000,wave,0.000140496294620815,35,35,FF,0,0.440586016000044,4.26591135929003e-15,1.62972772674154e-14
sharp,65,100000,wave,0.000140496294620815,35,36,FF,0,0.536428437144712,6.32499590721718e-15,2.12619307620258e-14
sharp,65,100000,wave,0.000140496294620815,36,3,FF,0,0.00023069525315409,2.85789094123575e-15,1.31988623065163e-14
sharp,65,100000,wave,0.000140496294620815,36,36,FF,0,0.45902491218673,4.19516780060643e-15,1.84546275414976e-14
sharp,65,100000,wave,0.000140496294620815,36,37,FF,0,0.557008354826351,5.38315734329021e-15,2.17598013157104e-14
sharp,65,100000,wave,0.000140496294620815,37,2,FF,0,7.29695240395392e-05,3.82425416651097e-15,1.64887114551665e-14
sharp,65,100000,wave,0.000140496294620815,37,37,FF,0,0.467748674822748,5.51578481658307e-15,1.84661478352754e-14
sharp,65,100000,wave,0.000140496294620815,37,38,FF,0,0.568154515867075,5.66877983719298e-15,2.14250785030291e-14
sharp,65,100000,wave,0.000140496294620815,38,1,FF,0,0.000285549522844417,3.41307072377057e-15,1.50549419482432e-14
sharp,65,100000,wave,0.000140496294620815,38,38,FF,0,0.472909010197735,4.88720745130305e-15,1.8992259623075e-14
sharp,65,100000,wave,0.000140496294620815,1,1,FG,0,1.02820818858764e-08,1.97066405530642e-16,9.32642205190179e-16
sharp,65,100000,wave,0.000140496294620815,1,2,FG,0,9.94376819731693e-09,2.38973944202406e-16,1.03884406249808e-15
sharp,65,100000,wave,0.000140496294620815,1,38,FG,0,0.000446830832122306,3.41588539909783e-15,1.41622405541309e-14
sharp,65,100000,wave,0.000140496294620815,2,2,FG,0,7.85594341002138e-09,3.79615574951601e-16,1.59305122704355e-15
sharp,65,100000,wave,0.000140496294620815,2,3,FG,0,1.90238272833122e-08,3.26768019884138e-16,1.5633040401215e-15
sharp,65,100000,wave,0.000140496294620815,2,37,FG,0,0.000112609270584871,4.59253076814651e-15,1.78602760542825e-14
sharp,65,100000,wave,0.000140496294620815,3,3,FG,0,1.07850381896549e-07,4.27975437820524e-16,1.73405239809756e-15
sharp,65,100000,wave,0.000140496294620815,3,4,FG,0,8.32241226144668e-08,3.66383966511637e-16,1.81285916006751e-15
sharp,65,100000,wave,0.000140496294620815,3,36,FG,0,0.000336196649997169,3.08537226537715e-15,1.36568368528913e-14
sharp,65,100000,wave,0.000140496294620815,4,4,FG,0,6.41705558193719e-08,6.34715756048863e-16,2.81306438680886e-15
sharp,65,100000,wave,0.000140496294620815,4,5,FG,0,6.98640263800878e-08,5.71633659025313e-16,2.47618672112105e-15
sharp,65,100000,wave,0.000140496294620815,4,35,FG,0,0.000192487540821996,3.35249222481532e-15,1.49090431173492e-14
sharp,65,100000,wave,0.000140496294620815,5,5,FG,0,1.8048354198434e-07,7.56779308822225e-16,3.22896429558354e-15
sharp,65,100000,wave,0.000140496294620815,5,6,FG,0,1.68240590376494e-07,6.3502742233976e-16,2.83691087512755e-15
sharp,65,100000,wave,0.000140496294620815,5,34,FG,0,0.000180179874246328,3.11778613781375e-15,1.30478913706553e-14
sharp,65,100000,wave,0.000140496294620815,6,6,FG,0,2.81152056642456e-07,9.24426454026609e-16,4.25479522552982e-15
sharp,65,100000,wave,0.000140496294620815,6,7,FG,0,1.91113831643167e-07,7.75907496897109e-16,3.50098644814366e-15
sharp,65,100000,wave,0.000140496294620815,6,33,FG,0,0.00018863513959663,3.38022204733362e-15,1.33088649076269e-14
sharp,65,100000,wave,0.000140496294620815,7,7,FG,0,2.34906618328991e-07,1.12115720723026e-15,4.99366680054997e-15
sharp,65,100000,wave,0.000140496294620815,7,8,FG,0,3.11097954445127e-07,9.20437984799058e-16,4.10164978269978e-15
sharp,65,100000,wave,0.000140496294620815,7,32,FG,0,0.00011597064476469,3.42882999290048e-15,1.30399536165937e-14
sharp,65,100000,wave,0.000140496294620815,8,8,FG,0,6.71032064909995e-07,1.38365833793196e-15,5.62061009082723e-15
sharp,65,100000,wave,0.000140496294620815,8,9,FG,0,5.49190885246036e-07,1.1726049618153e-15,4.64035611928534e-15
sharp,65,100000,wave,0.000140496294620815,8,31,FG,0,0.000150220905148818,3.33335709996932e-15,1.25261481286269e-14
sharp,65,100000,wave,0.000140496294620815,9,9,FG,0,4.05411040907079e-07,1.58531091833627e-15,6.59686803711436e-15
sharp,65,100000,wave,0.000140496294620815,9,10,FG,0,7.35719827624491e-07,1.29998670849732e-15,5.31095273159405e-15
sharp,65,100000,wave,0.000140496294620815,9,30,FG,0,0.000102244181295203,3.16546703507631e-15,1.23300143752146e-14
sharp,65,100000,wave,0.000140496294620815,10,10,FG,0,1.22105781410949e-06,1.59367112928872e-15,7.36304025334027e-15
sharp,65,100000,wave,0.000140496294620815,10,11,FG,0,1.23939797569895e-06,1.31451531095309e-15,6.05450857893794e-15
sharp,65,100000,wave,0.000140496294620815,10,29,FG,0,0.000111261867813056,2.65259822008087e-15,1.15859251721666e-14
sharp,65,100000,wave,0.000140496294620815,11,11,FG,0,1.34156502829383e-06,2.21422938952503e-15,8.52518769204346e-15
sharp,65,100000,wave,0.000140496294620815,11,12,FG,0,1.54643364648109e-06,1.65589332626767e-15,6.5362594121452e-15
sharp,65,100000,wave,0.000140496294620815,11,28,FG,0,9.17026985141532e-05,2.66191788359409e-15,1.1883367184102e-14
sharp,65,100000,wave,0.000140496294620815,12,12,FG,0,2.36992141439274e-06,2.5809121979067e-15,9.47483136400746e-15
sharp,65,100000,wave,0.000140496294620815,12,13,FG,0,2.33327848562708e-06,2.00624285807889e-15,7.51886535257035e-15
sharp,65,100000,wave,0.000140496294620815,12,27,FG,0,8.26432270333728e-05,2.41801619735128e-15,1.15429465048984e-14
sharp,65,100000,wave,0.000140496294620815,13,13,FG,0,3.68699475179288e-06,2.84510432308946e-15,1.01019004043543e-14
sharp,65,100000,wave,0.000140496294620815,13,14,FG,0,3.24587720147005e-06,1.9057914971187e-15,7.8397316610328e-15
sharp,65,100000,wave,0.000140496294620815,13,26,FG,0,7.57648599257813e-05,2.83173628468647e-15,1.16066891376105e-14
sharp,65,100000,wave,0.000140496294620815,14,14,FG,0,4.86803494890886e-06,2.52561755500458e-15,1.03187614128325e-14
sharp,65,100000,wave,0.000140496294620815,14,15,FG,0,4.94216743647825e-06,2.09274138802159e-15,8.42492947364875e-15
sharp,65,100000,wave,0.000140496294620815,14,25,FG,0,6.30127040886851e-05,2.9689885981378e-15,1.16148705128714e-14
sharp,65,100000,wave,0.000140496294620815,15,15,FG,0,7.69004335533632e-06,2.68359975794585e-15,1.13263559297209e-14
sharp,65,100000,wave,0.000140496294620815,15,16,FG,0,7.69328607632389e-06,2.11928457476661e-15,8.68450803894377e-15
sharp,65,100000,wave,0.000140496294620815,15,24,FG,0,5.8328368700347e-05,2.80297107515548e-15,1.12393601782235e-14
sharp,65,100000,wave,0.000140496294620815,16,16,FG,0,9.41190379459072e-06,3.25609958834199e-15,1.21436533194974e-14
sharp,65,100000,wave,0.000140496294620815,16,17,FG,0,1.12523214323678e-05,2.68835428261957e-15,9.88319476733083e-15
sharp,65,100000,wave,0.000140496294620815,16,23,FG,0,4.78622938444182e-05,2.97417554890778e-15,1.14550604216213e-14
sharp,65,100000,wave,0.000140496294620815,17,17,FG,0,1.47409335528131e-05,3.36721170304195e-15,1.29597728104158e-14
sharp,65,100000,wave,0.000140496294620815,17,18,FG,0,1.65253542705508e-05,2.29485354045714e-15,1.02202561128816e-14
sharp,65,100000,wave,0.000140496294620815,17,22,FG,0,4.2749636813029e-05,2.91163415702771e-15,1.12323636026999e-14
sharp,65,100000,wave,0.000140496294620815,18,18,FG,0,2.06601638520252e-05,2.97604645281722e-15,1.39931030189148e-14
sharp,65,100000,wave,0.000140496294620815,18,19,FG,0,2.25790643687975e-05,2.66398629216186e-15,1.12954674179164e-14
sharp,65,100000,wave,0.000140496294620815,18,21,FG,0,3.53806633773726e-05,2.80818155856568e-15,1.13483043144063e-14
sharp,65,100000,wave,0.000140496294620815,19,19,FG,0,3.26389016062662e-05,3.84803902879681e-15,1.47207078333608e-14
sharp,65,100000,wave,0.000140496294620815,19,20,FG,0,3.16289063724669e-05,2.7916839303401e-15,1.1942109028135e-14
sharp,65,100000,wave,0.000140496294620815,20,19,FG,0,2.76753109696774e-05,3.04347272873575e-15,1.16123730226406e-14
sharp,65,100000,wave,0.000140496294620815,20,20,FG,0,5.01089069452121e-05,3.54600134147449e-15,1.55123480472226e-14
sharp,65,100000,wave,0.000140496294620815,20,21,FG,0,4.44116248797224e-05,2.9188166391086e-15,1.1930957249608e-14
sharp,65,100000,wave,0.000140496294620815,21,18,FG,0,2.47076158452672e-05,2.66619500733528e-15,1.11069654827022e-14
sharp,65,100000,wave,0.000140496294620815,21,21,FG,0,7.5257506623108e-05,3.70087050144073e-15,1.52875947866654e-14
sharp,65,100000,wave,0.000140496294620815,21,22,FG,0,6.60255298880769e-05,2.73546208058167e-15,1.24928162661662e-14
sharp,65,100000,wave,0.000140496294620815,22,17,FG,0,2.751955312802e-05,2.75806932908077e-15,1.11577451429622e-14
sharp,65,100000,wave,0.000140496294620815,22,22,FG,0,0.000113687815743783,3.88143012604903e-15,1.70133735021428e-14
sharp,65,100000,wave,0.000140496294620815,22,23,FG,0,9.87353877106234e-05,2.84275096475703e-15,1.32768333044436e-14
sharp,65,100000,wave,0.000140496294620815,23,16,FG,0,3.05678034147911e-05,2.69226240595814e-15,1.0787465776455e-14
sharp,65,100000,wave,0.000140496294620815,23,23,FG,0,0.000161995404097175,4.71758252879693e-15,1.79271278794417e-14
sharp,65,100000,wave,0.000140496294620815,23,24,FG,0,0.000133056076950225,3.47467484133565e-15,1.34871376867292e-14
sharp,65,100000,wave,0.000140496294620815,24,15,FG,0,3.6047534251344e-05,2.61373584113659e-15,1.10301710581474e-14
sharp,65,100000,wave,0.000140496294620815,24,24,FG,0,0.000251515197134531,4.75476539064205e-15,1.84399056220041e-14
sharp,65,100000,wave,0.000140496294620815,24,25,FG,0,0.000771524465895537,3.82079814361867e-15,1.49320325102655e-14
sharp,65,100000,wave,0.000140496294620815,25,14,FG,0,4.62611224618948e-05,2.48258669495543e-15,1.07491089166744e-14
sharp,65,100000,wave,0.000140496294620815,25,25,FG,0,0.00157460762687904,4.60293343780597e-15,1.90646074265829e-14
sharp,65,100000,wave,0.000140496294620815,25,26,FG,0,0.00539746931359783,3.52492119464473e-15,1.48023297527897e-14
sharp,65,100000,wave,0.000140496294620815,26,13,FG,0,4.83532323843176e-05,2.73287041231222e-15,1.11816082136534e-14
sharp,65,100000,wave,0.000140496294620815,26,26,FG,0,0.00981428119309587,4.21668850205222e-15,1.98350048029259e-14
sharp,65,100000,wave,0.000140496294620815,26,27,FG,0,0.0255334074563466,3.76836656532125e-15,1.59661331319522e-14
sharp,65,100000,wave,0.000140496294620815,27,12,FG,0,6.60273126156765e-05,3.09261145056382e-15,1.16297108368452e-14
sharp,65,100000,wave,0.000140496294620815,27,27,FG,0,0.0431625748708174,6.01452005316027e-15,2.14325317206718e-14
sharp,65,100000,wave,0.000140496294620815,27,28,FG,0,0.08680214201844,4.31128462599802e-15,1.65996882511988e-14
sharp,65,100000,wave,0.000140496294620815,28,11,FG,0,6.78785727269913e-05,3.18040118663938e-15,1.17865751325873e-14
sharp,65,100000,wave,0.000140496294620815,28,28,FG,0,0.13732513693814,5.99585250874494e-15,2.14837728127077e-14
sharp,65,100000,wave,0.000140496294620815,28,29,FG,0,0.210908574864457,4.42749479201579e-15,1.74983895822501e-14
sharp,65,100000,wave,0.000140496294620815,29,10,FG,0,8.28791299140124e-05,3.00014110956673e-15,1.20968321302793e-14
sharp,65,100000,wave,0.000140496294620815,29,29,FG,0,0.311927404187192,5.65174486361627e-15,2.20546001688942e-14
sharp,65,100000,wave,0.000140496294620815,29,30,FG,0,0.354818421759139,4.45297883728223e-15,1.79056550268482e-14
sharp,65,100000,wave,0.000140496294620815,30,9,FG,0,0.000102773422462678,3.11037478844817e-15,1.22294210788591e-14
sharp,65,100000,wave,0.000140496294620815,30,30,FG,0,0.488936213060926,6.1109383198877e-15,2.35011243192851e-14
