interaction,inputA,inputB,output,channel,error,modeA,signA,modeB,signB,referenceStability,eigenProductStability,productCount,zeroProductCount
1,wave,wave,wave,u*dx(u),0,1,1,1,1,0,0,0,256
1,wave,wave,wave,v*dy(u),0.275158460785473,8,1,7,1,1.94393750644698e-15,1.82581092107076e-11,256,0
1,wave,wave,wave,w*dz(u),0.275155471306234,8,1,7,1,1.65498359920473e-15,6.8532553280687e-07,256,0
1,wave,wave,wave,u*dx(v),0,1,1,1,1,0,0,0,256
1,wave,wave,wave,v*dy(v),0.237354396446724,8,1,7,1,1.26494702218009e-15,3.38469252625373e-11,256,0
1,wave,wave,wave,w*dz(v),0.23735164155452,8,1,7,1,9.02684654519244e-16,4.46004769807293e-07,256,0
1,wave,wave,wave,u*dx(w),0,1,1,1,1,0,0,0,256
1,wave,wave,wave,v*dy(w),0.0027071066577161,8,1,8,1,4.44089209850063e-16,3.37743166767268e-11,256,0
1,wave,wave,wave,w*dz(w),0.00270710665399064,8,1,8,1,4.44089209850063e-16,3.38993277892996e-11,256,0
1,wave,wave,wave,u*dx(eta),0,1,1,1,1,0,0,0,256
1,wave,wave,wave,v*dy(eta),0.220330677304889,8,1,8,1,1.8355978617551e-15,1.81500370288745e-11,256,0
1,wave,wave,wave,w*dz(eta),0.220330677001675,8,1,8,1,1.69212574021947e-15,1.8550050384647e-11,256,0
1,wave,wave,wave,w*eta*dlogN2,0,1,1,1,1,0,0,0,256
1,wave,apv,wave,u*dx(u),0,1,1,-1,0,0,0,0,48
1,wave,apv,wave,v*dy(u),0.00887292213934528,8,1,2,0,1.4013287152819e-15,1.96711679212703e-11,48,0
1,wave,apv,wave,w*dz(u),0.00839561414459582,8,1,2,0,1.4491172559535e-15,2.28648437412355e-11,48,0
1,wave,apv,wave,u*dx(v),0,1,1,-1,0,0,0,0,48
1,wave,apv,wave,v*dy(v),0,1,1,-1,0,0,0,0,48
1,wave,apv,wave,w*dz(v),0,1,1,-1,0,0,0,0,48
1,wave,apv,wave,u*dx(w),0,1,1,-1,0,0,0,0,48
1,wave,apv,wave,v*dy(w),0,1,1,-1,0,0,0,0,48
