triple,inputA,inputB,output,channel,error,modeA,modeB,referenceStability,eigenConvergence,gramError,productCount
2,wave,wave,apv,F*F->F,0.0085819111079996,8,7,1.42237649347143e-15,1.66950581942882e-11,2.12126980544059e-07,64
2,wave,wave,apv,G*G->F,0.00858233680954222,8,7,1.48631750591456e-15,1.66950581942882e-11,2.12126980544059e-07,64
2,wave,apv,wave,F*G->G,0.00398389216585671,8,3,5.38168558257213e-16,1.66950581942882e-11,0.000781377838735263,32
2,wave,apv,wave,G*dG->G,0.00915452184864693,8,3,1.45326695615129e-15,1.66950581942882e-11,0.000781377838735263,32
2,wave,apv,apv,G*dF->F,0.000284278309846169,8,3,1.7388781668074e-15,1.66950581942882e-11,2.12126980544059e-07,32
2,wave,apv,apv,F*F->F,0.000283975264209622,8,3,1.76080546052675e-15,1.66950581942882e-11,2.12126980544059e-07,32
2,wave,apv,apv,G*G->F,0.00028427830984631,8,3,2.0477513517588e-15,1.66950581942882e-11,2.12126980544059e-07,32
2,apv,wave,wave,F*G->G,0.00915452129572235,3,8,1.41930470549371e-15,1.66950581942882e-11,0.000781377838735263,32
2,apv,wave,wave,G*dG->G,0.00398389212069664,3,8,6.52232083833982e-16,1.66950581942882e-11,0.000781377838735263,32
2,apv,wave,apv,G*dF->F,0.000284278318343917,3,8,1.60243156949077e-15,1.66950581942882e-11,2.12126980544059e-07,32
2,apv,wave,apv,F*F->F,0.000283975267861407,3,8,1.99479308708618e-15,1.66950581942882e-11,2.12126980544059e-07,32
2,apv,wave,apv,G*G->F,0.000284278318343742,3,8,9.94606953822137e-16,1.66950581942882e-11,2.12126980544059e-07,32
2,wave,boundary,wave,F*G->G,0.00232721085393864,8,2,3.33066907387547e-16,1.15214716928833e-10,0.000781377838735263,16
2,wave,boundary,wave,G*dG->G,0.00399881312977527,8,2,2.13545005267043e-14,1.15214716928833e-10,0.000781377838735263,16
2,wave,boundary,apv,G*dF->F,0.0232415279598164,2,1,1.18749807375291e-14,1.15214716928833e-10,2.12126980544059e-07,16
2,wave,boundary,apv,F*F->F,0.00443344002189898,1,1,3.33066907387547e-15,1.15214716928833e-10,2.12126980544059e-07,16
2,wave,boundary,apv,G*G->F,0.0232415279598165,2,1,1.23385878742696e-14,1.15214716928833e-10,2.12126980544059e-07,16
2,boundary,wave,wave,F*G->G,0.00191037718631146,2,1,2.5211656826855e-14,4.31900125512261e-10,0.000781377838735263,16
2,boundary,wave,wave,G*dG->G,0.00271196752288482,2,8,3.19057028571882e-16,4.31900125512261e-10,0.000781377838735263,16
2,boundary,wave,apv,G*dF->F,0.0310488529918314,1,2,1.49636043376368e-14,4.31900125512261e-10,2.12126980544059e-07,16
2,boundary,wave,apv,F*F->F,0.00656591741933405,1,1,3.99680288865056e-15,4.31900125512261e-10,2.12126980544059e-07,16
2,boundary,wave,apv,G*G->F,0.0310488529918316,1,2,1.48287078279177e-14,4.31900125512261e-10,2.12126980544059e-07,16
2,apv,boundary,wave,F*G->G,0.00212098015088044,3,2,3.92972920501459e-16,1.15214716928833e-10,0.000781377838735263,8
2,apv,boundary,wave,G*dG->G,0.00550164117760971,3,2,2.04316119340364e-15,1.15214716928833e-10,0.000781377838735263,8
2,apv,boundary,apv,G*dF->F,0.0164519677807785,3,2,2.88657986402541e-15,1.15214716928833e-10,2.12126980544059e-07,8
2,apv,boundary,apv,F*F->F,0.00440019526064693,-1,1,3.5527136788005e-15,1.15214716928833e-10,2.12126980544059e-07,8
2,apv,boundary,apv,G*G->F,0.0164519677807785,3,2,3.10862446895044e-15,1.15214716928833e-10,2.12126980544059e-07,8
3,wave,wave,wave,F*G->G,0.389207992502439,8,8,1.98123686484788e-15,1.34767072184033e-11,0.000781377838735263,64
3,wave,wave,wave,G*dG->G,0.389208111866562,8,8,2.19980750638826e-15,1.34767072184033e-11,0.000781377838735263,64
3,wave,wave,apv,G*dF->F,0.00858234249575678,8,7,1.77898130581206e-15,1.66950581942882e-11,2.12126980544059e-07,64
3,wave,wave,apv,F*F->F,0.00858191625053689,8,7,1.67707634366945e-15,1.66950581942882e-11,2.12126980544059e-07,64
3,wave,wave,apv,G*G->F,0.00858234249575696,8,7,1.63863403946227e-15,1.66950581942882e-11,2.12126980544059e-07,64
3,wave,apv,wave,F*G->G,0.00398389216585671,8,3,5.38168558257213e-16,1.66950581942882e-11,0.000781377838735263,32
3,wave,apv,wave,G*dG->G,0.00915452184864693,8,3,1.45326695615129e-15,1.66950581942882e-11,0.000781377838735263,32
3,wave,apv,apv,G*dF->F,0.000284278309846169,8,3,1.7388781668074e-15,1.66950581942882e-11,2.12126980544059e-07,32
3,wave,apv,apv,F*F->F,0.000283975264209622,8,3,1.76080546052675e-15,1.66950581942882e-11,2.12126980544059e-07,32
3,wave,apv,apv,G*G->F,0.00028427830984631,8,3,2.0477513517588e-15,1.66950581942882e-11,2.12126980544059e-07,32
3,apv,wave,wave,F*G->G,0.00915452018566499,3,8,1.65424831877976e-15,1.66950581942882e-11,0.000781377838735263,32
3,apv,wave,wave,G*dG->G,0.00398389203017138,3,8,6.13168638875148e-16,1.66950581942882e-11,0.000781377838735263,32
3,apv,wave,apv,G*dF->F,0.000284278335381355,3,8,1.73842211706483e-15,1.66950581942882e-11,2.12126980544059e-07,32
3,apv,wave,apv,F*F->F,0.000283975275178218,3,8,1.56202631486951e-15,1.66950581942882e-11,2.12126980544059e-07,32
3,apv,wave,apv,G*G->F,0.000284278335381534,3,8,1.22660347776475e-15,1.66950581942882e-11,2.12126980544059e-07,32
3,wave,boundary,wave,F*G->G,0.000823393419478039,1,2,2.22044604925031e-16,1.59122271709527e-11,0.000781377838735263,16
3,wave,boundary,wave,G*dG->G,0.00402308531264683,8,2,1.00412788001138e-14,1.59122271709527e-11,0.000781377838735263,16
3,wave,boundary,apv,G*dF->F,0.00640661179401874,2,1,5.12344451107186e-15,1.66950581942882e-11,2.12126980544059e-07,16
3,wave,boundary,apv,F*F->F,0.000972937260997113,1,1,2.44249065417534e-15,1.66950581942882e-11,2.12126980544059e-07,16
3,wave,boundary,apv,G*G->F,0.00640661179401877,2,1,6.22295526078928e-15,1.66950581942882e-11,2.12126980544059e-07,16
3,boundary,wave,wave,F*G->G,0.00191037536271309,2,1,2.42332860127174e-14,4.31900125512261e-10,0.000781377838735263,16
3,boundary,wave,wave,G*dG->G,0.00271196753975927,2,8,4.44089209850063e-16,4.31900125512261e-10,0.000781377838735263,16
3,boundary,wave,apv,G*dF->F,0.0314191228329025,1,2,1.36146680332352e-14,4.31900125512261e-10,2.12126980544059e-07,16
3,boundary,wave,apv,F*F->F,0.0064975068924996,1,1,3.77475828372553e-15,4.31900125512261e-10,2.12126980544059e-07,16
3,boundary,wave,apv,G*G->F,0.0314191228329023,1,2,1.35561743748125e-14,4.31900125512261e-10,2.12126980544059e-07,16
3,apv,boundary,wave,F*G->G,0.000790334056598897,-1,2,3.32833001589328e-16,1.66950581942882e-11,0.000781377838735263,8
3,apv,boundary,wave,G*dG->G,0.00479678562180875,3,2,1.43118775564034e-15,1.66950581942882e-11,0.000781377838735263,8
3,apv,boundary,apv,G*dF->F,0.00563338975007335,3,2,2.22044604925031e-15,1.66950581942882e-11,2.12126980544059e-07,8
3,apv,boundary,apv,F*F->F,0.000959249928611195,-1,1,2.44249065417534e-15,1.66950581942882e-11,2.12126980544059e-07,8
3,apv,boundary,apv,G*G->F,0.00563338975007337,3,2,2.44249065417534e-15,1.66950581942882e-11,2.12126980544059e-07,8
4,wave,wave,wave,F*G->G,0.389208044429962,8,8,1.99672095970259e-15,1.34767072184033e-11,0.000781378275008409,64
4,wave,wave,wave,G*dG->G,0.38920820379883,8,8,1.76099695930883e-15,1.34767072184033e-11,0.000781378275008409,64
4,wave,wave,apv,G*dF->F,0.0085823453483272,8,7,1.36226901870609e-15,1.66950581942882e-11,2.12126980544059e-07,64
4,wave,wave,apv,F*F->F,0.00858191883035743,8,7,1.71191990799999e-15,1.66950581942882e-11,2.12126980544059e-07,64
4,wave,wave,apv,G*G->F,0.0085823453483272,8,7,1.77395449294196e-15,1.66950581942882e-11,2.12126980544059e-07,64
4,wave,apv,wave,F*G->G,0.00398389618076893,8,3,5.81016154045034e-16,1.66950581942882e-11,0.000781378275008409,32
4,wave,apv,wave,G*dG->G,0.00915452277649435,8,3,1.65627921506313e-15,1.66950581942882e-11,0.000781378275008409,32
4,wave,apv,apv,G*dF->F,0.000284278309846169,8,3,1.7388781668074e-15,1.66950581942882e-11,2.12126980544059e-07,32
4,wave,apv,apv,F*F->F,0.000283975264209622,8,3,1.76080546052675e-15,1.66950581942882e-11,2.12126980544059e-07,32
4,wave,apv,apv,G*G->F,0.00028427830984631,8,3,2.0477513517588e-15,1.66950581942882e-11,2.12126980544059e-07,32
4,apv,wave,wave,F*G->G,0.00915452055628042,3,8,1.60852776816639e-15,1.66950581942882e-11,0.000781378275008409,32
4,apv,wave,wave,G*dG->G,0.00398389599970995,3,8,5.36679514811264e-16,1.66950581942882e-11,0.000781378275008409,32
4,apv,wave,apv,G*dF->F,0.000284278343921602,3,8,1.71741539984198e-15,1.66950581942882e-11,2.12126980544059e-07,32
