profile,Nz,Lxy,family,kappa,policy,retainedFraction,energyFraction,bandwidthFraction,linearCount,retainedCount,apvCount,sampleCount,maximumAliasError,p95AliasError,maximumReferenceError,maximumFullReferenceError,scoreSeconds,linearConstructionSeconds,fineCount,referenceCount,coarseAgreement
constant,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.5,38,18,18,159,4.31912039674787e-12,6.37532266124039e-13,2.64434497951581e-15,1.18669909360136e-14,0.00114079166666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,38,25,25,291,0.001863729375829,0.000240341346759819,3.18261381176906e-15,1.56334490726263e-14,0.00115754166666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.75,38,28,28,354,0.138447158620852,0.0134068333681107,4.02494912152432e-15,1.74178133968593e-14,0.00115075,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,none,0.666666666666667,0.99,0.666666666666667,38,38,38,564,0.700750521346555,0.4269892938151,5.81870321312997e-15,2.45157710482795e-14,9.86666666666667e-05,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,fixedFraction,0.5,0.99,0.666666666666667,38,19,19,168,1.93013620783489e-10,1.12774731820814e-11,2.66301894896221e-15,1.24025399712206e-14,0.000209833333333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,fixedFraction,0.666666666666667,0.99,0.666666666666667,38,25,25,291,0.00186372937493532,0.000240341346885125,3.21732229834737e-15,1.56545099416995e-14,0.000210291666666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,fixedFraction,0.75,0.99,0.666666666666667,38,28,28,354,0.138447158596196,0.0134068333648938,4.02972390858232e-15,1.74471329577953e-14,0.000248333333333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.5,38,21,21,207,1.38455086018371e-07,6.08708817590348e-09,2.80859603683436e-15,1.35288100561088e-14,0.00120775,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,38,27,27,333,0.0440161318688467,0.0030289131132593,3.84935206935711e-15,1.7324314242806e-14,0.00115745833333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.75,38,31,31,417,0.534821394382572,0.220648095255273,4.46566637725954e-15,2.07198852559365e-14,0.00116029166666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.5,38,20,20,186,6.08723187714178e-09,1.46218551926731e-09,2.66301894896221e-15,1.31281850610843e-14,0.00114579166666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,38,26,26,312,0.0103256118031777,0.000948064604925688,3.62445959036827e-15,1.70902347787912e-14,0.00114408333333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.75,38,30,30,396,0.488924136464077,0.132152131364272,4.21782746635867e-15,1.91030381051672e-14,0.00115433333333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.5,38,18,18,159,4.32053663966872e-12,1.35608287889049e-12,2.66301894896221e-15,1.18901683172981e-14,0.001138375,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,38,25,25,291,0.00186372937493532,0.000240341346885125,3.21732229834737e-15,1.56545099416995e-14,0.00114625,2.06213470833333,415,829,0
constant,65,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.75,38,28,28,354,0.138447158596196,0.0134068333648938,4.02972390858232e-15,1.74471329577953e-14,0.0011405,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,none,0.666666666666667,0.99,0.666666666666667,38,38,38,564,0.700750521346048,0.426989293835077,5.82643833213581e-15,2.4539048418462e-14,9.64583333333333e-05,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,fixedFraction,0.5,0.99,0.666666666666667,38,19,19,168,1.93009579989018e-10,1.06697237963815e-11,2.64638921927464e-15,1.24211688979434e-14,7.25416666666667e-05,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,fixedFraction,0.666666666666667,0.99,0.666666666666667,38,25,25,291,0.00186372937445506,0.00024034134661239,3.19484874221021e-15,1.56362316732214e-14,4.62083333333333e-05,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,fixedFraction,0.75,0.99,0.666666666666667,38,28,28,354,0.138447158578619,0.0134068333631638,4.00969677088339e-15,1.73896992458251e-14,4.53333333333333e-05,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.5,38,21,21,207,1.38455085559359e-07,6.08708593023011e-09,2.86890809819784e-15,1.35745236990702e-14,0.00118370833333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,38,27,27,333,0.0440161318627233,0.00302891311241679,3.79182045550156e-15,1.7346758949593e-14,0.001149625,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.75,38,31,31,417,0.534821394378846,0.220648095248487,4.5071964156541e-15,2.07327395928319e-14,0.00116491666666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.5,38,20,20,186,6.08722689436959e-09,1.46219008323721e-09,2.64638921927464e-15,1.31341554071704e-14,0.001146375,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,38,26,26,312,0.0103256118004294,0.000948064604681334,3.61470404951661e-15,1.70994344607988e-14,0.001139625,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.75,38,30,30,396,0.488924136448406,0.132152131353546,4.18753073242152e-15,1.91066813257058e-14,0.00112720833333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.5,38,18,18,159,4.3181673856312e-12,9.38184614025177e-13,2.64638921927464e-15,1.18884278454739e-14,0.00113591666666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,38,25,25,291,0.00186372937445506,0.00024034134661239,3.19484874221021e-15,1.56362316732214e-14,0.001143875,2.06213470833333,415,829,0
constant,65,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.75,38,28,28,354,0.138447158578619,0.0134068333631638,4.00969677088339e-15,1.73896992458251e-14,0.00113841666666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,none,0.666666666666667,0.99,0.666666666666667,38,38,38,564,0.700750521337517,0.426989293789686,5.81866862007293e-15,2.45084397040858e-14,9.92083333333333e-05,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,fixedFraction,0.5,0.99,0.666666666666667,38,19,19,168,1.93009440906804e-10,1.08945157371161e-11,2.67896935125602e-15,1.24564257776454e-14,5.4625e-05,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,fixedFraction,0.666666666666667,0.99,0.666666666666667,38,25,25,291,0.0018637293735079,0.0002403413465585,3.16883784942161e-15,1.56797644779733e-14,4.68333333333333e-05,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,fixedFraction,0.75,0.99,0.666666666666667,38,28,28,354,0.138447158551912,0.0134068333597888,3.97903882596031e-15,1.74410961990699e-14,4.475e-05,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.5,38,21,21,207,1.3845506699345e-07,6.08709189569771e-09,2.85072249042967e-15,1.35717962604252e-14,0.001183875,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,38,27,27,333,0.0440161318501196,0.00302891311112646,3.8420481858717e-15,1.73440822248618e-14,0.00114491666666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.75,38,31,31,417,0.534821394368669,0.220648095238179,4.47077449458092e-15,2.07204612638925e-14,0.00114320833333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.5,38,20,20,186,6.08723905329705e-09,1.46220251366659e-09,2.67896935125602e-15,1.31585265769585e-14,0.00115054166666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,38,26,26,312,0.0103256117965436,0.000948064604070476,3.62332880616961e-15,1.70783996947779e-14,0.00114133333333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.75,38,30,30,396,0.488924136425041,0.132152131342943,4.18446494108391e-15,1.90746200706006e-14,0.00113979166666667,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.5,38,18,18,159,4.31894469009762e-12,1.04552217978191e-12,2.67896935125602e-15,1.18882917320172e-14,0.00114533333333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,38,25,25,291,0.0018637293735079,0.0002403413465585,3.16883784942161e-15,1.56797644779733e-14,0.00115633333333333,2.06213470833333,415,829,0
constant,65,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.75,38,28,28,354,0.138447158551912,0.0134068333597888,3.97903882596031e-15,1.74410961990699e-14,0.001143625,2.06213470833333,415,829,0
constant,129,100000,apv,0,none,0.666666666666667,0.99,0.666666666666667,78,78,78,696,0.716575362724552,0.472889924115989,1.18079428709919e-14,4.56443019754894e-14,0.000825041666666667,5.28951383333333,799,1597,0
constant,129,100000,apv,0,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,231,3.05847088091844e-13,1.39270823642743e-13,6.20317637372574e-15,2.321559241268e-14,0.000106083333333333,5.28951383333333,799,1597,0
constant,129,100000,apv,0,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,384,0.00826774485961354,3.19395801246534e-05,7.35491581073143e-15,3.04070439979044e-14,8.44166666666667e-05,5.28951383333333,799,1597,0
constant,129,100000,apv,0,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,456,0.475831524863558,0.0703689476806383,8.35398488592368e-15,3.34358604398458e-14,8.60833333333333e-05,5.28951383333333,799,1597,0
constant,129,100000,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,264,1.43145869242043e-11,2.13003054980838e-13,6.32111756270166e-15,2.3708534412002e-14,0.004525375,5.28951383333333,799,1597,0
constant,129,100000,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,420,0.161807575682737,0.00289577637588226,7.35491581073143e-15,3.13296495402882e-14,0.0043955,5.28951383333333,799,1597,0
constant,129,100000,apv,0,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,504,0.557738492757791,0.293461931308572,9.27346583969557e-15,3.50602214226737e-14,0.004379875,5.28951383333333,799,1597,0
constant,129,100000,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,240,3.05847088091844e-13,1.41098841069037e-13,6.20317637372574e-15,2.33521379223134e-14,0.00438295833333333,5.28951383333333,799,1597,0
constant,129,100000,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,396,0.0266955888069048,0.000173357151566705,7.35491581073143e-15,3.04070439979044e-14,0.004543125,5.28951383333333,799,1597,0
constant,129,100000,apv,0,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,480,0.523390231590084,0.211835461872632,8.35398488592368e-15,3.35352017981978e-14,0.004369625,5.28951383333333,799,1597,0
constant,129,100000,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,225,3.05847088091844e-13,1.31273758439973e-13,5.67159837708289e-15,2.20918740921111e-14,0.00437491666666667,5.28951383333333,799,1597,0
constant,129,100000,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,372,0.00216970147184061,1.54515172839646e-05,7.35491581073143e-15,2.92834040002387e-14,0.00444245833333333,5.28951383333333,799,1597,0
constant,129,100000,apv,0,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,456,0.475831524863558,0.0703689476806383,8.35398488592368e-15,3.34358604398458e-14,0.004479,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,none,0.666666666666667,0.99,0.666666666666667,78,78,78,1164,0.716576579047114,0.464217748484483,1.23542194179703e-14,4.9092609879759e-14,0.000166458333333333,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,348,9.93602842274447e-12,2.83006017985695e-12,6.60410450704285e-15,2.50714903326614e-14,9.65416666666667e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,618,0.00826813741174671,3.19343099588891e-05,7.59350195617247e-15,3.31923873120331e-14,8.38333333333333e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,744,0.475834328570834,0.0648225082945032,8.32376666101683e-15,3.56579862300564e-14,8.04166666666667e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,408,1.74352857624205e-11,5.55512239170233e-12,6.75657878504647e-15,2.63088982813593e-14,0.00443775,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,681,0.161812452551113,0.00268182903240081,8.01767044292213e-15,3.4638705798011e-14,0.00437870833333333,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,828,0.557741538496273,0.276663366786959,9.27683958943357e-15,3.84395422955576e-14,0.00435958333333333,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,366,1.57592641236109e-11,3.54768072053051e-12,6.60410450704285e-15,2.50714903326614e-14,0.004358875,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,639,0.0266967129811501,0.000163244615383505,7.59350195617247e-15,3.31923873120331e-14,0.004369625,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,786,0.523394112874526,0.161804949467231,9.2561106049879e-15,3.73382951329053e-14,0.004356125,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,339,9.93602842274447e-12,2.55609754015677e-12,6.34145912409498e-15,2.41650671124431e-14,0.004368375,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,597,0.0021698157549816,5.07302597133044e-06,7.59350195617247e-15,3.21610878542229e-14,0.00437020833333333,5.28951383333333,799,1597,0
constant,129,100000,wave,6.28318530717959e-05,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,744,0.475834328570834,0.0648225082945032,8.32376666101683e-15,3.56579862300564e-14,0.00436404166666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,none,0.666666666666667,0.99,0.666666666666667,78,78,78,1164,0.716576579057925,0.464217748491133,1.23661191293754e-14,4.90812007280429e-14,0.000182583333333333,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,348,2.08008323042013e-11,5.26724999107591e-12,6.61796908117589e-15,2.51043013558833e-14,9.41666666666667e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,618,0.00826813741215698,3.19343098637248e-05,7.61676266334182e-15,3.32163143901187e-14,8.29166666666667e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,744,0.475834328566819,0.0648225082960362,8.29042584151758e-15,3.56214027179347e-14,8.0625e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,408,2.08227419461434e-11,9.39731654474662e-12,6.75126279925645e-15,2.6304944100476e-14,0.00441975,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,681,0.161812452557262,0.00268182902369146,8.03136459544682e-15,3.46194907127112e-14,0.00437033333333333,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,828,0.557741538487742,0.276663366783709,9.3161250786399e-15,3.84894872748366e-14,0.00432270833333333,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,366,2.08008323042013e-11,7.11334411744483e-12,6.61796908117589e-15,2.51043013558833e-14,0.00434029166666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,639,0.0266967129802166,0.000163244612715198,7.61676266334182e-15,3.32163143901187e-14,0.00433683333333333,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,786,0.523394112881859,0.161804949470132,9.29851786251753e-15,3.73215880140684e-14,0.004348375,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,339,2.08008323042013e-11,5.26724999107591e-12,6.33793842737691e-15,2.41659259815691e-14,0.00433379166666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,597,0.00216981575523848,5.07302599570206e-06,7.61676266334182e-15,3.22013896727055e-14,0.00434279166666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000140496294620815,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,744,0.475834328566819,0.0648225082960362,8.29042584151758e-15,3.56214027179347e-14,0.00435379166666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,none,0.666666666666667,0.99,0.666666666666667,78,78,78,1164,0.716576579062258,0.464217748474514,1.23956902466016e-14,4.90936334135242e-14,0.000170666666666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,348,2.03653132212433e-11,5.70297652731726e-12,6.61259065868022e-15,2.50724254751584e-14,9.73333333333333e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,618,0.00826813741156934,3.19343098515672e-05,7.62534593488228e-15,3.32225721841524e-14,8.45e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,744,0.475834328575439,0.0648225082923841,8.2999648084552e-15,3.56477301395493e-14,8.20833333333333e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,408,2.03653132212433e-11,1.01839658331497e-11,6.76775758619231e-15,2.62984739619958e-14,0.004457875,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,681,0.161812452549854,0.00268182903429818,8.06257600170856e-15,3.46338683466498e-14,0.00437645833333333,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,828,0.557741538500907,0.276663366786159,9.29363860478805e-15,3.84189204707642e-14,0.004359125,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,366,2.03653132212433e-11,7.13473495845867e-12,6.61259065868022e-15,2.50724254751584e-14,0.00437454166666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,639,0.0266967129813303,0.000163244612423436,7.62534593488228e-15,3.32225721841524e-14,0.004380875,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,786,0.523394112872301,0.161804949467135,9.2655646269574e-15,3.73213462882895e-14,0.004366125,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,339,1.49592277112783e-11,5.31582437571892e-12,6.34160895075463e-15,2.41538388733693e-14,0.0043615,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,597,0.00216981575499184,5.07302601468441e-06,7.62534593488228e-15,3.21971472191084e-14,0.00435666666666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.00022654346798278,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,744,0.475834328575439,0.0648225082923841,8.2999648084552e-15,3.56477301395493e-14,0.004360875,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,none,0.666666666666667,0.99,0.666666666666667,78,78,78,1164,0.716576579071207,0.464217748479246,1.23849656131785e-14,4.91026036471438e-14,0.00017625,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,348,1.05999876108721e-11,3.18128378201732e-12,6.57134518540942e-15,2.50747962380415e-14,9.50833333333333e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,618,0.00826813741177129,3.19343098275996e-05,7.64372519071162e-15,3.32006818696597e-14,8.35416666666667e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,744,0.475834328569495,0.0648225082924752,8.29403554315224e-15,3.56511271324296e-14,0.000114875,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,408,1.75151675786776e-11,5.94315811896222e-12,6.73079604152568e-15,2.62840061150056e-14,0.00449958333333333,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,681,0.161812452550038,0.00268182903027277,8.04117899191867e-15,3.46136741470123e-14,0.004526375,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,828,0.557741538494978,0.276663366785928,9.27511282620059e-15,3.8414468249076e-14,0.00436854166666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,366,1.05999876108721e-11,3.41683541918136e-12,6.57134518540942e-15,2.50747962380415e-14,0.00435729166666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,639,0.0266967129793981,0.000163244615699353,7.64372519071162e-15,3.32006818696597e-14,0.0043765,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,786,0.523394112874969,0.161804949467588,9.27511282620059e-15,3.73266502310807e-14,0.00437083333333333,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,339,8.18423130573298e-12,2.97150201563931e-12,6.35368797488681e-15,2.4190850954589e-14,0.00435958333333333,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.666666666666667,78,51,51,597,0.00216981575480931,5.07302593181663e-06,7.64372519071162e-15,3.22180133116668e-14,0.0043625,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000266572976289502,effectiveBandwidth,0.666666666666667,0.999,0.75,78,58,58,744,0.475834328569495,0.0648225082924752,8.29403554315224e-15,3.56511271324296e-14,0.00435683333333333,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,none,0.666666666666667,0.99,0.666666666666667,78,78,78,1164,0.716576579058762,0.464217748487213,1.23693703270671e-14,4.90472059922385e-14,0.000161291666666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,fixedFraction,0.5,0.99,0.666666666666667,78,39,39,348,1.67304144724253e-11,6.99751592223492e-12,6.59407294606628e-15,2.50899417917282e-14,9.2625e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,fixedFraction,0.666666666666667,0.99,0.666666666666667,78,52,52,618,0.00826813741149864,3.19343099627987e-05,7.64871161218614e-15,3.32554204139467e-14,8.2125e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,fixedFraction,0.75,0.99,0.666666666666667,78,58,58,744,0.475834328567596,0.0648225082929806,8.29614065664085e-15,3.56761104014097e-14,8.59166666666667e-05,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.5,78,42,42,408,2.07579398718239e-11,8.47862614983352e-12,6.75071178872894e-15,2.63053546246412e-14,0.004455125,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.666666666666667,78,55,55,681,0.161812452551127,0.0026818290255262,8.03419554785016e-15,3.46457404172869e-14,0.00435916666666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.95,0.75,78,62,62,828,0.557741538480741,0.27666336678309,9.30965041544445e-15,3.84228235539857e-14,0.00433629166666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.5,78,40,40,366,2.07579398718239e-11,8.03390539466064e-12,6.59407294606628e-15,2.50899417917282e-14,0.00432808333333333,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.666666666666667,78,53,53,639,0.026696712978222,0.000163244612526431,7.64871161218614e-15,3.32554204139467e-14,0.00433366666666667,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.99,0.75,78,60,60,786,0.523394112888738,0.161804949468757,9.2853111298156e-15,3.73359887721749e-14,0.004341875,5.28951383333333,799,1597,0
constant,129,100000,wave,0.000320380844888282,effectiveBandwidth,0.666666666666667,0.999,0.5,78,38,38,339,1.31977316334672e-11,6.96205451514908e-12,6.35962278280508e-15,2.41754654916574e-14,0.00450320833333333,5.28951383333333,799,1597,0
