time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
327,0.829594201240282,999.999999999998,5223.91581449146,36380.3592312712,-999.8,-0.199999999999988,constant,waves,density,5,20
367,0.82959420131711,1000,5223.91581449285,36380.3592304267,-999.800000016925,-0.199999979916361,constant,waves,density,5,20
407,0.829594201358912,999.999999999998,5223.91581449371,36380.3592298951,-999.800000030288,-0.199999957721385,constant,waves,density,5,20
447,0.829594201376295,1000,5223.91581449406,36380.3592297063,-999.800000040101,-0.199999933794651,constant,waves,density,5,20
487,0.829594201361024,1000,5223.91581449379,36380.3592298723,-999.800000046278,-0.199999908958243,constant,waves,density,5,20
327,0.829594201240282,999.999999999998,5223.91581449146,36380.3592312712,-999.8,-0.199999999999988,constant,waves,density,5,10
367,0.829594201318836,999.999999999998,5223.91581449282,36380.3592304264,-999.800000016925,-0.199999979916362,constant,waves,density,5,10
407,0.829594201362992,999.999999999999,5223.91581449366,36380.3592298947,-999.800000030288,-0.199999957721387,constant,waves,density,5,10
447,0.829594201377452,1000,5223.91581449399,36380.3592297057,-999.800000040101,-0.199999933794654,constant,waves,density,5,10
487,0.829594201364625,999.999999999999,5223.91581449373,36380.3592298717,-999.800000046278,-0.199999908958248,constant,waves,density,5,10
327,0.829594201240282,999.999999999998,5223.91581449146,36380.3592312712,-999.8,-0.199999999999988,constant,waves,density,5,5
367,0.8295942013181,999.999999999998,5223.91581449282,36380.3592304264,-999.800000016925,-0.199999979916362,constant,waves,density,5,5
407,0.829594201362875,999.999999999999,5223.91581449365,36380.3592298946,-999.800000030288,-0.199999957721387,constant,waves,density,5,5
447,0.829594201377951,1000,5223.91581449399,36380.3592297056,-999.800000040101,-0.199999933794654,constant,waves,density,5,5
487,0.829594201364784,999.999999999998,5223.91581449372,36380.3592298717,-999.800000046278,-0.199999908958248,constant,waves,density,5,5
