time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
327,1.17345086097651,999.999999999999,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080283,exponential,waves,density,5,5
367,1.17345086107021,1000,3324.87113577369,13335.1723857214,-999.800013552613,-0.199984445657987,exponential,waves,density,5,5
407,1.17345086112537,1000,3324.87113580693,13335.1723856437,-999.800013599814,-0.199984398834748,exponential,waves,density,5,5
447,1.17345086114351,1000,3324.87113581836,13335.172385617,-999.800013646076,-0.199984346560698,exponential,waves,density,5,5
487,1.17345086112572,1000,3324.87113580727,13335.1723856429,-999.800013691007,-0.199984290897119,exponential,waves,density,5,5
327,1.17345070129464,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999997,exponential,waves,displacement,6,20
367,1.17345070158062,999.999999999999,3324.87129053934,13335.1731552188,-999.800000011626,-0.199999938840382,exponential,waves,displacement,6,20
407,1.17345070162264,1000,3324.87129057249,13335.173155141,-999.800000021392,-0.199999874426057,exponential,waves,displacement,6,20
447,1.17345070161249,1000,3324.87129058389,13335.1731551144,-999.800000029979,-0.199999808322879,exponential,waves,displacement,6,20
487,1.17345070162236,1000,3324.87129057289,13335.1731551405,-999.800000035995,-0.199999742186093,exponential,waves,displacement,6,20
327,1.17345070129464,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999997,exponential,waves,displacement,6,10
367,1.17345070158064,1000,3324.87129053932,13335.1731552187,-999.800000011626,-0.199999938840384,exponential,waves,displacement,6,10
407,1.17345070162262,1000,3324.87129057245,13335.1731551408,-999.800000021392,-0.199999874426061,exponential,waves,displacement,6,10
447,1.17345070161241,1000,3324.87129058385,13335.1731551141,-999.800000029979,-0.199999808322886,exponential,waves,displacement,6,10
487,1.17345070162212,1000,3324.87129057285,13335.1731551402,-999.800000035995,-0.199999742186102,exponential,waves,displacement,6,10
327,1.17345070129464,1000,3324.8712904864,13335.1731553432,-999.8,-0.199999999999997,exponential,waves,displacement,6,5
367,1.17345070158061,1000,3324.87129053932,13335.1731552187,-999.800000011626,-0.199999938840384,exponential,waves,displacement,6,5
407,1.17345070162246,1000,3324.87129057244,13335.1731551408,-999.800000021392,-0.199999874426062,exponential,waves,displacement,6,5
447,1.17345070161272,1000,3324.87129058384,13335.1731551141,-999.800000029979,-0.199999808322887,exponential,waves,displacement,6,5
487,1.17345070162221,1000,3324.87129057285,13335.1731551402,-999.800000035995,-0.199999742186102,exponential,waves,displacement,6,5
327,1.17345069123155,1000,3324.87113572056,13335.1723858457,-999.800013505358,-0.199984486080283,exponential,waves,density,6,20
367,1.17345069131963,1000,3324.87113577371,13335.1723857216,-999.800013547723,-0.199984447811552,exponential,waves,density,6,20
407,1.1734506913714,1000,3324.87113580697,13335.1723856439,-999.800013589014,-0.199984406000955,exponential,waves,density,6,20
447,1.17345069138837,1000,3324.8711358184,13335.1723856172,-999.80001362827,-0.199984362213307,exponential,waves,density,6,20
