time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
447,0.831613048967764,1000,5223.91511196485,36380.352571915,-999.809961697594,-0.180040396883542,constant,mixed,displacement,2,10
487,0.831613044486171,1000,5223.91519110973,36380.3532552363,-999.809957975436,-0.180043976888071,constant,mixed,displacement,2,10
327,0.831612988991896,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152549,constant,mixed,displacement,2,5
367,0.831613020370942,1000,5223.915434855,36380.3554108048,-999.80994513364,-0.180055282126359,constant,mixed,displacement,2,5
407,0.831613040776714,1000,5223.91519486229,36380.353304895,-999.809957337048,-0.180044236942854,constant,mixed,displacement,2,5
447,0.831613048967749,1000,5223.91511196484,36380.352571915,-999.809961697594,-0.180040396883684,constant,mixed,displacement,2,5
487,0.83161304448619,1000,5223.91519110973,36380.3532552362,-999.809957975436,-0.180043976888199,constant,mixed,displacement,2,5
327,0.831612988991847,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152553,constant,mixed,density,2,20
367,0.831613020370914,1000,5223.915434855,36380.3554108049,-999.809945133641,-0.180055282125072,constant,mixed,density,2,20
407,0.831613040776759,1000,5223.91519486229,36380.3533048951,-999.80995733705,-0.180044236940748,constant,mixed,density,2,20
447,0.83161304896787,1000,5223.91511196485,36380.3525719151,-999.809961697597,-0.180040396881282,constant,mixed,density,2,20
487,0.831613044486293,1000,5223.91519110974,36380.3532552364,-999.809957975438,-0.180043976886038,constant,mixed,density,2,20
327,0.831612988991847,1000,5223.91581793666,36380.3587670878,-999.809925790558,-0.180072884152553,constant,mixed,density,2,10
367,0.831613020370911,1000,5223.915434855,36380.3554108049,-999.80994513364,-0.180055282126288,constant,mixed,density,2,10
407,0.831613040776734,1000,5223.91519486228,36380.353304895,-999.809957337048,-0.180044236942734,constant,mixed,density,2,10
447,0.831613048967716,1000,5223.91511196485,36380.352571915,-999.809961697594,-0.180040396883547,constant,mixed,density,2,10
