time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
487,1.17342119260337e-06,1000,3324.88136818998,13336.6625431007,-999.999800000057,-0.000199999921910594,exponential,linear,displacement,3,5
327,1.17342120174413e-06,1000,3324.88136825474,13336.6625434425,-999.999799994416,-0.00020000643971611,exponential,linear,density,3,20
367,1.17342120166085e-06,1000,3324.88136825434,13336.6625434405,-999.99979999445,-0.000200006398477229,exponential,linear,density,3,20
407,1.17342120160874e-06,1000,3324.88136825409,13336.6625434393,-999.999799994472,-0.000200006372597863,exponential,linear,density,3,20
447,1.17342120159085e-06,1000,3324.88136825402,13336.6625434389,-999.99979999448,-0.000200006363497651,exponential,linear,density,3,20
487,1.17342120160824e-06,1000,3324.88136825409,13336.6625434392,-999.999799994474,-0.000200006371668807,exponential,linear,density,3,20
327,1.17342120174413e-06,1000,3324.88136825474,13336.6625434425,-999.999799994416,-0.00020000643971611,exponential,linear,density,3,10
367,1.17342120166085e-06,1000,3324.88136825434,13336.6625434405,-999.99979999445,-0.000200006398477231,exponential,linear,density,3,10
407,1.17342120160874e-06,1000,3324.88136825409,13336.6625434393,-999.999799994472,-0.000200006372597868,exponential,linear,density,3,10
447,1.17342120159085e-06,1000,3324.88136825402,13336.6625434389,-999.99979999448,-0.000200006363497656,exponential,linear,density,3,10
487,1.17342120160824e-06,1000,3324.88136825409,13336.6625434392,-999.999799994474,-0.000200006371668811,exponential,linear,density,3,10
327,1.17342120174413e-06,1000,3324.88136825474,13336.6625434425,-999.999799994416,-0.00020000643971611,exponential,linear,density,3,5
367,1.17342120166085e-06,1000,3324.88136825434,13336.6625434405,-999.99979999445,-0.000200006398477232,exponential,linear,density,3,5
407,1.17342120160874e-06,1000,3324.88136825409,13336.6625434393,-999.999799994472,-0.000200006372597868,exponential,linear,density,3,5
447,1.17342120159085e-06,1000,3324.88136825402,13336.6625434389,-999.99979999448,-0.000200006363497656,exponential,linear,density,3,5
487,1.17342120160824e-06,1000,3324.88136825409,13336.6625434392,-999.999799994474,-0.000200006371668811,exponential,linear,density,3,5
327,1.17342119273898e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999999996,exponential,linear,displacement,4,20
367,1.17342119274084e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999829446,exponential,linear,displacement,4,20
407,1.173421192742e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999572348,exponential,linear,displacement,4,20
447,1.1734211927424e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999227905,exponential,linear,displacement,4,20
487,1.17342119274201e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999998805796,exponential,linear,displacement,4,20
327,1.17342119273898e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999999996,exponential,linear,displacement,4,10
367,1.17342119274084e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999829446,exponential,linear,displacement,4,10
407,1.173421192742e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999572348,exponential,linear,displacement,4,10
447,1.1734211927424e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999227905,exponential,linear,displacement,4,10
487,1.17342119274201e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999998805796,exponential,linear,displacement,4,10
327,1.17342119273898e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999999996,exponential,linear,displacement,4,5
367,1.17342119274084e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999829446,exponential,linear,displacement,4,5
407,1.173421192742e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999572348,exponential,linear,displacement,4,5
447,1.1734211927424e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999999227906,exponential,linear,displacement,4,5
487,1.17342119274201e-06,1000,3324.88136819062,13336.6625431039,-999.9998,-0.000199999998805796,exponential,linear,displacement,4,5
327,1.17342119153679e-06,1000,3324.88136818582,13336.6625430817,-999.999800000388,-0.000199999488841704,exponential,linear,density,4,20
367,1.17342119153864e-06,1000,3324.88136818583,13336.6625430817,-999.999800000388,-0.000199999488788914,exponential,linear,density,4,20
407,1.17342119153981e-06,1000,3324.88136818583,13336.6625430817,-999.999800000388,-0.00019999948864953,exponential,linear,density,4,20
447,1.17342119154021e-06,1000,3324.88136818583,13336.6625430817,-999.999800000388,-0.000199999488422744,exponential,linear,density,4,20
487,1.17342119153982e-06,1000,3324.88136818583,13336.6625430817,-999.999800000389,-0.000199999488118206,exponential,linear,density,4,20
327,1.17342119153679e-06,1000,3324.88136818582,13336.6625430817,-999.999800000388,-0.000199999488841704,exponential,linear,density,4,10
367,1.17342119153865e-06,1000,3324.88136818583,13336.6625430817,-999.999800000388,-0.000199999488788914,exponential,linear,density,4,10
407,1.17342119153981e-06,1000,3324.88136818583,13336.6625430817,-999.999800000388,-0.00019999948864953,exponential,linear,density,4,10
447,1.17342119154021e-06,1000,3324.88136818583,13336.6625430817,-999.999800000388,-0.000199999488422744,exponential,linear,density,4,10
487,1.17342119153982e-06,1000,3324.88136818583,13336.6625430817,-999.999800000389,-0.000199999488118206,exponential,linear,density,4,10
327,1.17342119153679e-06,1000,3324.88136818582,13336.6625430817,-999.999800000388,-0.000199999488841704,exponential,linear,density,4,5
367,1.17342119153864e-06,1000,3324.88136818583,13336.6625430817,-999.999800000388,-0.000199999488788914,exponential,linear,density,4,5
407,1.17342119153981e-06,1000,3324.88136818583,13336.6625430817,-999.999800000388,-0.00019999948864953,exponential,linear,density,4,5
447,1.17342119154021e-06,1000,3324.88136818583,13336.6625430817,-999.999800000388,-0.000199999488422744,exponential,linear,density,4,5
487,1.17342119153982e-06,1000,3324.88136818583,13336.6625430817,-999.999800000389,-0.000199999488118206,exponential,linear,density,4,5
327,1.1734212323467e-06,1000,3324.88136819058,13336.6625431039,-999.9998,-0.000199999999999996,exponential,linear,displacement,5,20
367,1.17342123234685e-06,1000,3324.88136819059,13336.6625431039,-999.9998,-0.000199999999929212,exponential,linear,displacement,5,20
407,1.17342123234694e-06,1000,3324.88136819059,13336.6625431038,-999.9998,-0.000199999999852145,exponential,linear,displacement,5,20
447,1.17342123234698e-06,1000,3324.88136819059,13336.6625431038,-999.9998,-0.000199999999769747,exponential,linear,displacement,5,20
487,1.17342123234694e-06,1000,3324.8813681906,13336.6625431038,-999.9998,-0.000199999999684103,exponential,linear,displacement,5,20
327,1.1734212323467e-06,1000,3324.88136819058,13336.6625431039,-999.9998,-0.000199999999999996,exponential,linear,displacement,5,10
367,1.17342123234685e-06,1000,3324.88136819059,13336.6625431039,-999.9998,-0.000199999999929213,exponential,linear,displacement,5,10
