time,energy,volume,densityMoment,densitySquaredMoment,minimumLabel,maximumLabel,profile,caseName,variant,config,deltaT
447,1.17546558373399,1000,3324.87135041776,13335.1729278555,-999.809634919626,-0.180073937221114,exponential,mixed,displacement,6,20
487,1.1754655837647,1000,3324.8713504222,13335.1729279106,-999.809634730165,-0.180074262805203,exponential,mixed,displacement,6,20
327,1.17546558336376,1000,3324.87135028027,13335.1729280137,-999.809635581854,-0.180072884152549,exponential,mixed,displacement,6,10
367,1.17546558366541,1000,3324.87135034546,13335.1729279101,-999.809635338341,-0.180073243971406,exponential,mixed,displacement,6,10
407,1.1754655837249,1000,3324.87135039191,13335.1729278557,-999.809635119772,-0.180073596413055,exponential,mixed,displacement,6,10
447,1.17546558373391,1000,3324.87135041771,13335.1729278552,-999.809634919626,-0.180073937221098,exponential,mixed,displacement,6,10
487,1.17546558376446,1000,3324.87135042216,13335.1729279104,-999.809634730165,-0.180074262805184,exponential,mixed,displacement,6,10
327,1.17546558336376,1000,3324.87135028027,13335.1729280137,-999.809635581854,-0.180072884152549,exponential,mixed,displacement,6,5
367,1.17546558366537,1000,3324.87135034546,13335.1729279101,-999.809635338341,-0.180073243971405,exponential,mixed,displacement,6,5
407,1.17546558372474,1000,3324.87135039191,13335.1729278557,-999.809635119772,-0.180073596413054,exponential,mixed,displacement,6,5
447,1.17546558373422,1000,3324.87135041771,13335.1729278552,-999.809634919626,-0.180073937221097,exponential,mixed,displacement,6,5
487,1.17546558376456,1000,3324.87135042215,13335.1729279104,-999.809634730165,-0.180074262805183,exponential,mixed,displacement,6,5
327,1.17546557282044,1000,3324.87119460656,13335.1721551287,-999.809649146867,-0.180057259924188,exponential,mixed,density,6,20
367,1.17546557292838,1000,3324.87119467316,13335.1721550244,-999.809648933465,-0.180057639156391,exponential,mixed,density,6,20
407,1.17546557300117,999.999999999999,3324.87119472097,13335.1721549692,-999.809648744735,-0.180058011307623,exponential,mixed,density,6,20
447,1.17546557304025,1000,3324.87119474805,13335.172154968,-999.809648574153,-0.180058372117469,exponential,mixed,density,6,20
487,1.17546557304689,1000,3324.8711947537,13335.1721550224,-999.80964841398,-0.180058717992698,exponential,mixed,density,6,20
327,1.17546557282044,1000,3324.87119460656,13335.1721551287,-999.809649146867,-0.180057259924188,exponential,mixed,density,6,10
367,1.1754655729284,1000,3324.87119467314,13335.1721550242,-999.809648933465,-0.180057639156385,exponential,mixed,density,6,10
407,1.17546557300115,1000,3324.87119472093,13335.1721549689,-999.809648744735,-0.180058011307612,exponential,mixed,density,6,10
447,1.17546557304015,1000,3324.871194748,13335.1721549677,-999.809648574153,-0.180058372117453,exponential,mixed,density,6,10
487,1.17546557304661,1000,3324.87119475366,13335.1721550221,-999.80964841398,-0.180058717992679,exponential,mixed,density,6,10
327,1.17546557282044,1000,3324.87119460656,13335.1721551287,-999.809649146867,-0.180057259924188,exponential,mixed,density,6,5
367,1.17546557292837,1000,3324.87119467314,13335.1721550242,-999.809648933465,-0.180057639156384,exponential,mixed,density,6,5
407,1.17546557300099,1000,3324.87119472092,13335.1721549689,-999.809648744735,-0.180058011307611,exponential,mixed,density,6,5
447,1.17546557304046,1000,3324.871194748,13335.1721549677,-999.809648574153,-0.180058372117452,exponential,mixed,density,6,5
487,1.17546557304671,1000,3324.87119475365,13335.1721550221,-999.80964841398,-0.180058717992678,exponential,mixed,density,6,5
327,1.17546574196234,1000,3324.87135028027,13335.1729280137,-999.809635581854,-0.180072884152549,exponential,mixed,displacement,7,20
367,1.17546574226509,1000,3324.87135034549,13335.1729279103,-999.809635338341,-0.180073243971403,exponential,mixed,displacement,7,20
