deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
20,160,32,0,0.241441791666667,0.0224794166666667,0.0339831666666667,0.298738541666667,3.89136814028463e-07,8.67820451189244e-07,6.32420015119463e-08,3.37516548567506e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.68823396268425e-08,0,-0.000637575870769069,-0.0032120988053066,-999.800062971839,-0.199916367678756,exponential,waves,advective,3
10,160,64,0,0.474180791666667,0.02236175,0.0336862916666667,0.531025541666667,3.89136770501635e-07,8.67820450720118e-07,6.31200438588142e-08,3.37516548567506e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.6882119580639e-08,9.09494701772928e-13,-0.000637575864857354,-0.00321209884168638,-999.800062971835,-0.19991636768427,exponential,waves,advective,3
5,160,128,0,0.953685,0.022438,0.0340118333333333,1.01098570833333,3.89136769363449e-07,8.67820451267976e-07,6.31135396165246e-08,3.37516548567506e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.68821140295239e-08,1.81898940354586e-12,-0.000637575864402606,-0.00321209882349649,-999.800062971834,-0.199916367684615,exponential,waves,advective,3
20,160,32,0,0.29259525,0.0215735,0.0347074166666667,0.349634875,3.89136814028703e-07,8.67820451224571e-07,6.32420015075802e-08,3.37516548567506e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.68823398488871e-08,0,-0.000637575870769069,-0.0032120988053066,-999.800062971839,-0.199916367678755,exponential,waves,split,3
10,160,64,0,0.573650416666667,0.0227597083333333,0.03382625,0.630983083333333,3.89136770501914e-07,8.67820450720118e-07,6.31200438555838e-08,3.37516548567506e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.68821193585944e-08,9.09494701772928e-13,-0.000637575864857354,-0.00321209884168638,-999.800062971835,-0.19991636768427,exponential,waves,split,3
5,160,128,0,1.153165,0.0216590833333333,0.03419275,1.20982470833333,3.89136769363833e-07,8.67820451246352e-07,6.31135396079379e-08,3.37516548567506e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.68821142515685e-08,1.81898940354586e-12,-0.000637575864402606,-0.00321209882349649,-999.800062971834,-0.199916367684614,exponential,waves,split,3
20,160,32,0,0.272114833333333,0.0221645416666667,0.0337935416666667,0.328856791666667,3.89136814028702e-07,8.67820451224571e-07,6.32420015075802e-08,3.37516548567506e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.68823398488871e-08,0,-0.000637575870769069,-0.0032120988053066,-999.800062971839,-0.199916367678755,exponential,waves,compatible,3
10,160,64,0,0.552579083333333,0.0230613333333333,0.0346904166666667,0.61118,3.89136770501915e-07,8.67820450720118e-07,6.31200438555838e-08,3.37516548567506e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.68821193585944e-08,9.09494701772928e-13,-0.000637575864857354,-0.00321209884168638,-999.800062971835,-0.19991636768427,exponential,waves,compatible,3
5,160,128,0,1.15873975,0.023828125,0.034921125,1.21824883333333,3.89136769363837e-07,8.67820451246352e-07,6.31135396079379e-08,3.37516548567506e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.68821142515685e-08,1.81898940354586e-12,-0.000637575864402606,-0.00321209882349649,-999.800062971834,-0.199916367684614,exponential,waves,compatible,3
20,160,32,0,0.255525291666667,0.02372175,0.034541625,0.31455375,2.24556716173999e-08,3.38799775305605e-08,6.05498734708188e-08,3.37748147465305e-16,7.37113766601739e-13,5.19831397816476e-17,1.17345085991911,3.32986260787038e-09,-6.82121026329696e-13,1.72137197296252e-06,7.30928150005639e-07,-999.800000203521,-0.19999880575554,exponential,waves,divergence,4
