deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
5,160,128,0,0.780410375,0.0178753333333333,0.0209115833333333,0.820507041666667,8.79927177418325e-08,8.19180905529418e-07,2.31898128094766e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02474393204722e-08,-4.54747350886464e-13,-0.000637810036096198,-0.00557770895102294,-999.800036353288,-0.199965715635262,constant,waves,split,2
20,160,32,0,0.185669666666667,0.016304875,0.0216664583333333,0.224715791666667,8.79931342247488e-08,8.19180899234994e-07,2.31831971385967e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02475929753388e-08,-7.95807864051312e-13,-0.000637810027001251,-0.00557770884915954,-999.800036353291,-0.199965715632821,constant,waves,compatible,2
10,160,64,0,0.371202708333333,0.0167000833333333,0.024079125,0.413062833333333,8.79925163482048e-08,8.19180906530898e-07,2.31888615225663e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02474188923685e-08,3.41060513164848e-13,-0.000637810029729735,-0.00557770894374698,-999.800036353288,-0.199965715635118,constant,waves,compatible,2
5,160,128,0,0.731600958333333,0.0161839166666667,0.0220969583333333,0.771144583333333,8.79927177418334e-08,8.19180905529418e-07,2.31898128094766e-07,5.50092263048009e-17,6.95290836755866e-13,5.70949967033571e-17,0.829593932884711,5.02474393204722e-08,-4.54747350886464e-13,-0.000637810036096198,-0.00557770895102294,-999.800036353288,-0.199965715635262,constant,waves,compatible,2
20,160,32,0,0.200503166666667,0.023996,0.0337609583333333,0.25950925,8.31365761930399e-08,8.19180966269777e-07,7.44980378304437e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.02497237153676e-08,6.82121026329696e-13,-0.000637807743260055,-0.0055776888402761,-999.800036353226,-0.199965715692953,constant,waves,divergence,3
10,160,64,0,0.428307625,0.0201991666666667,0.027033375,0.476815791666667,8.31364036528331e-08,8.19180962780787e-07,7.44512128079488e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.024955940236e-08,-1.13686837721616e-13,-0.000637807748717023,-0.00557768892031163,-999.800036353224,-0.19996571569525,constant,waves,divergence,3
5,160,128,0,0.830860041666667,0.0202986666666667,0.0305095833333333,0.882947416666667,8.31364080983233e-08,8.19180961000664e-07,7.44491693326512e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.02495591803154e-08,6.82121026329696e-13,-0.000637807751445507,-0.00557768893486355,-999.800036353223,-0.199965715695394,constant,waves,divergence,3
20,160,32,0,0.197656583333333,0.0203942916666667,0.0269672916666667,0.246318,8.31365761925121e-08,8.19180966269777e-07,7.44980378192671e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.02497238263899e-08,6.82121026329696e-13,-0.000637807743260055,-0.0055776888402761,-999.800036353226,-0.199965715692954,constant,waves,advective,3
10,160,64,0,0.41348075,0.0211365416666667,0.0277805416666667,0.463632,8.31364036523105e-08,8.19180962780787e-07,7.44512128016192e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.024955940236e-08,-1.13686837721616e-13,-0.000637807748717023,-0.00557768892031163,-999.800036353224,-0.199965715695251,constant,waves,advective,3
5,160,128,0,0.851137583333333,0.0214885,0.0328187916666667,0.906572458333333,8.31364080978306e-08,8.19180960974077e-07,7.44491693243624e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.024955940236e-08,6.82121026329696e-13,-0.000637807751445507,-0.00557768893486355,-999.800036353223,-0.199965715695394,constant,waves,advective,3
20,160,32,0,0.251459,0.0226592916666667,0.0289802083333333,0.304346958333333,8.31365761928202e-08,8.19180966269777e-07,7.44980378251656e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.02497238263899e-08,6.82121026329696e-13,-0.000637807743260055,-0.0055776888402761,-999.800036353226,-0.199965715692953,constant,waves,split,3
10,160,64,0,0.504285333333333,0.02154075,0.0310036666666667,0.558072541666667,8.31364036526041e-08,8.19180962780787e-07,7.44512128039071e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.02495595133823e-08,-1.13686837721616e-13,-0.000637807748717023,-0.00557768892031163,-999.800036353224,-0.19996571569525,constant,waves,split,3
5,160,128,0,1.012020125,0.02096125,0.0299050833333333,1.06393383333333,8.31364080981176e-08,8.19180961000664e-07,7.44491693309065e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.024955940236e-08,6.82121026329696e-13,-0.000637807751445507,-0.00557768893486355,-999.800036353223,-0.199965715695394,constant,waves,split,3
20,160,32,0,0.228216916666667,0.0199552916666667,0.029182,0.278574416666667,8.31365761928217e-08,8.19180966269777e-07,7.44980378251656e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.02497238263899e-08,6.82121026329696e-13,-0.000637807743260055,-0.0055776888402761,-999.800036353226,-0.199965715692953,constant,waves,compatible,3
10,160,64,0,0.458179333333333,0.0226138333333333,0.0311594166666667,0.513211583333333,8.31364036526047e-08,8.19180962780787e-07,7.44512128039071e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.02495595133823e-08,-1.13686837721616e-13,-0.000637807748717023,-0.00557768892031163,-999.800036353224,-0.19996571569525,constant,waves,compatible,3
5,160,128,0,0.960035333333333,0.0206834583333333,0.0297270416666667,1.01160570833333,8.31364080981154e-08,8.19180961000664e-07,7.44491693309065e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,5.024955940236e-08,6.82121026329696e-13,-0.000637807751445507,-0.00557768893486355,-999.800036353223,-0.199965715695394,constant,waves,compatible,3
20,160,32,0,0.2156555,0.022114875,0.03080825,0.269714041666667,1.33435629689969e-08,1.56225784701972e-08,7.41794631834309e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.8472881830055e-09,3.41060513164848e-13,6.16209945292212e-08,-1.56801106641069e-05,-999.800000240288,-0.199999675907414,constant,waves,divergence,4
10,160,64,0,0.434965875,0.0230300416666667,0.0315395,0.490713375,1.3342339711353e-08,1.56225752500944e-08,7.41385650183676e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84712886600147e-09,-4.54747350886464e-13,6.15691533312201e-08,-1.56806054292247e-05,-999.800000240288,-0.199999675907432,constant,waves,divergence,4
5,160,128,0,0.846074916666667,0.0205140833333333,0.0290368333333333,0.8968905,1.3342357043122e-08,1.56225773796086e-08,7.4136816313416e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84712853293456e-09,-7.95807864051312e-13,6.15655153524131e-08,-1.56806636368856e-05,-999.800000240288,-0.199999675907432,constant,waves,divergence,4
20,160,32,0,0.210213375,0.0220384166666667,0.031885125,0.271741791666667,1.3343562963461e-08,1.56225784701972e-08,7.41794631736358e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84728840505011e-09,3.41060513164848e-13,6.16209945292212e-08,-1.56801106641069e-05,-999.800000240288,-0.19999967590741,constant,waves,advective,4
10,160,64,0,0.426109416666667,0.0203145,0.0298665833333333,0.477537208333333,1.33423397058042e-08,1.56225749560797e-08,7.41385650139923e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84712875497917e-09,-4.54747350886464e-13,6.15691533312201e-08,-1.56806054292247e-05,-999.800000240288,-0.199999675907427,constant,waves,advective,4
5,160,128,0,0.857329583333333,0.023248,0.0288247083333333,0.91057675,1.33423570377164e-08,1.56225774170299e-08,7.41368163096524e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84712819986765e-09,-7.95807864051312e-13,6.15655153524131e-08,-1.56806636368856e-05,-999.800000240288,-0.199999675907427,constant,waves,advective,4
20,160,32,0,0.273412166666667,0.0221806666666667,0.031690375,0.328472875,1.33435629661449e-08,1.56225784701972e-08,7.41794631803031e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84728840505011e-09,3.41060513164848e-13,6.16209945292212e-08,-1.56801106641069e-05,-999.800000240288,-0.199999675907412,constant,waves,split,4
10,160,64,0,0.582776291666667,0.0238435833333333,0.037000125,0.644831583333333,1.33423397085665e-08,1.56225752500944e-08,7.41385650178071e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84712875497917e-09,-4.54747350886464e-13,6.15691533312201e-08,-1.56806054292247e-05,-999.800000240288,-0.199999675907429,constant,waves,split,4
5,160,128,0,1.12988083333333,0.0240234583333333,0.0439819166666667,1.199182,1.33423570404027e-08,1.56225774170299e-08,7.41368163113999e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84712819986765e-09,-7.95807864051312e-13,6.15655153524131e-08,-1.56806636368856e-05,-999.800000240288,-0.19999967590743,constant,waves,split,4
20,160,32,0,0.253774333333333,0.024209375,0.0324037916666667,0.311762625,1.33435629661405e-08,1.56225784701972e-08,7.41794631803031e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84728840505011e-09,3.41060513164848e-13,6.16209945292212e-08,-1.56801106641069e-05,-999.800000240288,-0.199999675907412,constant,waves,compatible,4
10,160,64,0,0.532408041666667,0.0219224166666667,0.0350245416666667,0.590497291666667,1.33423397085712e-08,1.56225752500944e-08,7.41385650178071e-08,2.97144885587952e-17,7.08353173017695e-13,5.70949967033571e-17,0.82959416024071,2.84712875497917e-09,-4.54747350886464e-13,6.15691533312201e-08,-1.56806054292247e-05,-999.800000240288,-0.199999675907429,constant,waves,compatible,4
