deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
5,160,128,0,1.22446204166667,0.0522604166666667,0.0272385416666667,1.30610716666667,8.19905264306635e-08,8.11265637190265e-07,7.42688962197591e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,5.54964243448808e-08,-1.81898940354586e-12,-0.000626824627943279,-0.00551183146308176,-999.809961697529,-0.180040396944025,constant,mixed,compatible,3
20,160,32,0,0.262392541666667,0.0205565,0.029107375,0.313303708333333,1.36474898454871e-08,1.59834749995558e-08,7.41680723940546e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.82243348084899e-09,-1.13686837721616e-13,1.47622631629929e-06,-6.43387465970591e-06,-999.809926384733,-0.180072884152549,constant,mixed,divergence,4
10,160,64,0,0.625969875,0.0207565,0.047356125,0.695347166666667,1.36462697244188e-08,1.59834711810361e-08,7.41274765704479e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.8222764953133e-09,5.6843418860808e-13,1.47618538903771e-06,-6.43429666524753e-06,-999.809926384733,-0.180072884152549,constant,mixed,divergence,4
5,160,128,0,1.16511570833333,0.021006875,0.038501,1.235617875,1.36462854470503e-08,1.59834728618824e-08,7.41257464945849e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.82227560713488e-09,-1.13686837721616e-13,1.4761799320695e-06,-6.43436942482367e-06,-999.809926384733,-0.180072884152549,constant,mixed,divergence,4
20,160,32,0,0.243354541666667,0.0221667916666667,0.0452760416666667,0.312069,1.36474898401917e-08,1.59834749622166e-08,7.41680723789932e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.82243359187129e-09,-1.13686837721616e-13,1.47622631629929e-06,-6.43387465970591e-06,-999.809926384733,-0.180072884152549,constant,mixed,advective,4
10,160,64,0,0.519008,0.028129125,0.0382829583333333,0.586779375,1.36462697191033e-08,1.59834711810361e-08,7.41274765575037e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.8222761622464e-09,5.6843418860808e-13,1.47618538903771e-06,-6.43429666524753e-06,-999.809926384733,-0.180072884152549,constant,mixed,advective,4
5,160,128,0,1.0639555,0.0264132083333333,0.0371872083333333,1.12883416666667,1.36462854417489e-08,1.5983472730964e-08,7.41257464878788e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.82227582917949e-09,-1.13686837721616e-13,1.4761799320695e-06,-6.43436942482367e-06,-999.809926384733,-0.180072884152549,constant,mixed,advective,4
20,160,32,0,0.329908166666667,0.0222663333333333,0.0311868333333333,0.384627833333333,1.36474898428683e-08,1.59834749622166e-08,7.4168072387919e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.82243336982668e-09,-1.13686837721616e-13,1.47622631629929e-06,-6.43387465970591e-06,-999.809926384733,-0.180072884152549,constant,mixed,split,4
10,160,64,0,0.862788541666667,0.0201764583333333,0.0602866666666667,0.944621333333333,1.36462697217415e-08,1.59834711810361e-08,7.41274765635325e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.82227605122409e-09,5.6843418860808e-13,1.47618538903771e-06,-6.43429666524753e-06,-999.809926384733,-0.180072884152549,constant,mixed,split,4
5,160,128,0,1.45165920833333,0.04192625,0.0361035,1.53096429166667,1.36462854443959e-08,1.5983472730964e-08,7.41257464904334e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.82227571815719e-09,-1.13686837721616e-13,1.4761799320695e-06,-6.43436942482367e-06,-999.809926384733,-0.180072884152549,constant,mixed,split,4
20,160,32,0,0.290308291666667,0.021550375,0.0296615,0.342771541666667,1.36474898428723e-08,1.59834749622166e-08,7.4168072387919e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.82243336982668e-09,-1.13686837721616e-13,1.47622631629929e-06,-6.43387465970591e-06,-999.809926384733,-0.180072884152549,constant,mixed,compatible,4
10,160,64,0,0.743025416666667,0.023259375,0.0287931666666667,0.796449291666667,1.36462697217369e-08,1.59834711810361e-08,7.41274765635325e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.82227605122409e-09,5.6843418860808e-13,1.47618538903771e-06,-6.43429666524753e-06,-999.809926384733,-0.180072884152549,constant,mixed,compatible,4
5,160,128,0,1.43143870833333,0.02791775,0.027603375,1.4937155,1.36462854444057e-08,1.5983472730964e-08,7.41257464904334e-08,6.23789266596803e-17,6.94623979884002e-13,4.30194263210959e-17,0.831613216308449,3.82227571815719e-09,-1.13686837721616e-13,1.4761799320695e-06,-6.43436942482367e-06,-999.809926384733,-0.180072884152549,constant,mixed,compatible,4
20,160,32,0,0.749835333333333,0.0673962916666667,0.1237615,0.942271375,4.67185597642331e-11,3.73661592579901e-13,5.13705068601328e-10,0,0,0,0.831613257305099,2.4343371762825e-10,-3.06954461848363e-12,1.34164110932034e-07,-6.82652171235532e-07,-999.809999603526,-0.180072884152549,constant,mixed,divergence,5
10,160,64,0,1.73281566666667,0.0646019583333333,0.088091125,1.886922,9.67207571826638e-12,2.40110021191032e-13,9.64950320511085e-11,0,0,0,0.831613257305099,2.47042719614399e-10,-2.27373675443232e-12,1.34127731143963e-07,-6.8320514401421e-07,-999.809999603526,-0.180072884152549,constant,mixed,divergence,5
