deltaT,duration,acceptedRHS,rejectedRHS,evolutionSeconds,diagnosticSeconds,comparisonSeconds,wallSeconds,velocityError,densityError,sshError,initialVelocityError,initialDensityError,initialSSHError,energyInitial,energyChange,volumeChange,densityMomentChange,densitySquaredMomentChange,minimumLabel,maximumLabel,profile,scenario,form,config
20,160,32,0,0.222538166666667,0.0217321666666667,0.0259555416666667,0.2716385,2.41787916345586e-11,1.11195944164101e-12,1.85520508368009e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607433756572e-16,0,-6.3528204918839e-10,-3.20324033964425e-09,-999.999800000063,-0.000199999916353962,exponential,linear,compatible,2
10,160,64,0,0.468745416666667,0.0184397083333333,0.0255894166666667,0.514154416666667,2.41765953627694e-11,1.11192427692586e-12,1.854880052128e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607221998335e-16,1.13686837721616e-13,-6.35736796539277e-10,-3.20142135024071e-09,-999.999800000063,-0.000199999916353967,exponential,linear,compatible,2
5,160,128,0,0.856927,0.018033,0.0260272916666667,0.902240166666667,2.41768488719967e-11,1.1118959045837e-12,1.85489554829849e-10,8.60203344698245e-19,7.14536191835973e-13,4.72339353961809e-20,1.1734210341629e-06,-1.35607221998335e-16,1.13686837721616e-13,-6.35736796539277e-10,-3.20142135024071e-09,-999.999800000063,-0.000199999916353968,exponential,linear,compatible,2
20,160,32,0,0.238166125,0.022575875,0.033926625,0.295984583333333,4.85262507731755e-12,1.10473209653188e-12,3.71218306365358e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.3560552793244e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.21051629725844e-09,-999.999800000063,-0.000199999916354058,exponential,linear,divergence,3
10,160,64,0,0.480721375,0.0222783333333333,0.0337844583333333,0.538141916666667,4.85206162726022e-12,1.10467659058239e-12,3.71137235644187e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.35605104415967e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.21051629725844e-09,-999.999800000063,-0.000199999916354064,exponential,linear,divergence,3
5,160,128,0,0.94118725,0.0220395,0.0339580416666667,0.998495583333333,4.8521279233938e-12,1.10463757386172e-12,3.71141299605094e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.35607857273045e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.20869730785489e-09,-999.999800000063,-0.000199999916354064,exponential,linear,divergence,3
20,160,32,0,0.237785041666667,0.022270125,0.0359054166666667,0.297277041666667,4.85262507731769e-12,1.10473209653188e-12,3.71218306365358e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.3560552793244e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.21051629725844e-09,-999.999800000063,-0.000199999916354058,exponential,linear,advective,3
10,160,64,0,0.480807458333333,0.0228482916666667,0.0342358333333333,0.539082208333333,4.8520616272599e-12,1.10467659058239e-12,3.71137235644187e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.35605104415967e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.21051629725844e-09,-999.999800000063,-0.000199999916354064,exponential,linear,advective,3
5,160,128,0,0.947152916666667,0.022503125,0.0334098333333333,1.00436720833333,4.85212792339355e-12,1.10463757386172e-12,3.71141299605094e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.35607857273045e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.20869730785489e-09,-999.999800000063,-0.000199999916354064,exponential,linear,advective,3
20,160,32,0,0.287968125,0.022372625,0.0335188333333333,0.345170333333333,4.85262507731768e-12,1.10473209653188e-12,3.71218306365358e-11,3.36000745020158e-19,7.34188005352795e-13,4.72339353961809e-20,1.17342119273898e-06,-1.3560552793244e-16,-4.54747350886464e-13,-6.38920027995482e-10,-3.21051629725844e-09,-999.999800000063,-0.000199999916354058,exponential,linear,split,3
