fileName,functionName,lineNumber,lineTime,lineFractionOfFunction,functionTotalTime,functionSelfTime,functionSelfFraction,lineText,lineKind,isCallBoundary,isActionableLine,calledTargetName,isProjectCode
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMSolver/solveWaveModesAtWavenumbers.m,IMSolver.solveWaveModesAtWavenumbers,110,0.324422458903043,0.0291154574917553,11.1426193112339,0.0386540000678774,0.00346902276638911,"evp = IMInternalModes.waveModesAtWavenumber(factoryArguments{:},k=distinctKappa(iK));",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMSolverSpectral/IMSolverSpectral.m,IMSolverSpectral.IMSolverSpectral>IMSolverSpectral.innerProductWeights,611,0.29643375052056,0.544874750363101,0.544040167622042,0.189352041999183,0.348047907614665,"weights = valueWeights./self.qAtZ(self.zNative);",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMInternalModes/IMInternalModes.m,IMInternalModes.IMInternalModes>IMInternalModes.waveModesAtWavenumber,919,0.275706542150828,0.840027060802765,0.328211500576364,0.0453184167462492,0.138076870148263,"evp = IMInternalModes(name=""waveModesAtWavenumber"", formulation=""G"", N2=options.N2, zDomain=options.zDomain, p=@(z,~) ones(size(z)), q=@(z,~) k*k*ones(size(z)), r=@(z,ctx) (ctx.N2(z) - ctx.f0*ctx.f0)/ctx.g, f0=options.f0, g=options.g, surfaceBoundary=options.surfaceBoundary, bottomBoundary=options.bottomBoundary, GfromFz=GfromFz, parameters=parameters);",compute,0,1,,1
/private/tmp/wvm42-before/@WVTransformFreeSurfaceBoussinesq/WVTransformFreeSurfaceBoussinesq.m,WVTransformFreeSurfaceBoussinesq.WVTransformFreeSurfaceBoussinesq>WVTransformFreeSurfaceBoussinesq.WVTransformFreeSurfaceBoussinesq,334,0.273122333812956,0.514810104293456,0.530530250931651,0.0130538750229234,0.0246053358880099,"self@WVGeometryDoublyPeriodicStratified(state.Lxyz,state.Nxyz,geometryArguments{:});",compute,0,1,,1
/private/tmp/wvm42-before/@WVGeometryDoublyPeriodicStratified/WVGeometryDoublyPeriodicStratified.m,WVGeometryDoublyPeriodicStratified.WVGeometryDoublyPeriodicStratified>WVGeometryDoublyPeriodicStratified.WVGeometryDoublyPeriodicStratified,106,0.247478500434591,0.906401213523338,0.273034167146135,0.00147116666925012,0.00538821453969428,"self@WVGeometryDoublyPeriodic(Lxyz(1:2),Nxyz(1:2),optionCell{:},Nz=Nxyz(3),shouldExcludeNyquist=true,shouldExcludeConjugates=true,conjugateDimension=2);",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMInternalModes/IMInternalModes.m,IMInternalModes.IMInternalModes>IMInternalModes.contextForSolver,195,0.21227450037277,0.646143883211368,0.328525125576915,0.122105500214426,0.371677813074419,"context = contextForSolver@IMEigenvalueProblem(self, solver);",compute,0,1,,1
/private/tmp/wvm42-before/+WVInternal/assessWaveModeConstruction.m,assessWaveModeConstruction,56,0.192081583670643,0.0150926037072258,12.726868564016,1.60391066948325,0.126025554630002,"modeSummary{p}=WVInternal.summarizeModeConvergence(report,count,tolerance);",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMInternalModes/IMInternalModes.m,IMInternalModes.IMInternalModes>IMInternalModes.IMInternalModes,166,0.184706875324359,0.663677822221271,0.278308042155396,0.0715156667922535,0.256965865011985,"self@IMEigenvalueProblem(name=options.name, p=options.p, q=options.q, r=options.r, zDomain=options.zDomain, surfaceBoundary=options.surfaceBoundary, bottomBoundary=options.bottomBoundary, parameters=parameters);",compute,0,1,,1
/Users/jearly/Documents/OceanKitRepositories/oceankit-internal-modes-beta7/InternalModes-2.0.0-beta.7/@IMSolverSpectral/IMSolverSpectral.m,IMSolverSpectral.IMSolverSpectral>IMSolverSpectral.zOfX,566,0.17999633364942,0.954432856490143,0.188589833664511,0.0110847500194657,0.0587770284541675,"below = feval(self.coordinateMap_,middle) < target;",compute,0,1,,1
/private/tmp/wvm42-before/@WVTransformFreeSurfaceBoussinesq/fromStratification.m,WVTransformFreeSurfaceBoussinesq.fromStratification,186,0.173056833637234,0.0073099968838523,23.6739955415733,0.0243989583761781,0.00103062274947766,"[state,assessment]=WVInternal.selectFreeSurfaceWaveCounts(state,bases,reference,vertical,counts,options.inertialModeCount,assessment,convergence,options,autoWave,autoInertial);",compute,0,1,,1
