kappa,waveCount,apvCount
0.00200373527951253,38,38
0.00200472015805787,38,38
0.00200767189485854,38,38
0.00201061929829747,38,38
0.00201160080643418,38,38
0.00201454246163439,38,38
0.00201943569804293,38,38
0.00202334176687278,38,38
0.00202626637707217,38,38
0.00202821377432805,38,38
0.00203015930357569,38,38
0.00203501498930526,38,38
0.00203889121184502,38,38
0.00204372615155285,38,38
0.00204565692775252,38,38
0.00204662163279448,38,38
0.00205143835311337,38,38
0.00205432296436218,38,38
0.00205816282372109,38,38
0.00206103802347964,38,38
0.00206677642351355,38,38
0.00207249893494643,38,38
0.00207345115136926,38,38
0.00207440293069475,38,38
0.00207725565209395,38,38
0.002080104461184,38,38
0.00208105319758963,38,38
0.00208200150167055,38,38
0.00208862757457654,38,38
0.0020914608938641,38,38
0.00209240448105122,38,38
0.00209711604855941,38,38
0.00209993791489337,38,38
0.00210650756911286,38,38
0.00210744441931222,38,38
0.00211118766279361,38,38
0.0021121224370979,38,38
0.00211958579052037,38,38
0.00212609473347236,38,38
0.00213258381031602,38,38
0.00213350921014708,38,38
0.0021344342087642,38,38
0.00213628300444106,38,38
0.00213720680254021,38,38
0.00213997580409346,38,38
0.00214458286174903,38,38
0.00214734235188266,38,38
0.00214918004357704,38,38
0.00215101616526485,38,38
0.00215925939133644,38,38
0.00216200014901848,38,38
0.00216382539218782,38,38
0.00216656037376254,38,38
0.00216929190715298,38,38
0.00217020165427083,38,38
0.00217746594790443,38,38
0.0021783722813247,38,38
0.00218108902187074,38,38
0.00218560941847514,38,38
0.0021883171743165,38,38
0.00219192231213843,38,38
0.0021946222790566,38,38
0.00219821707635378,38,38
0.00219911485751285,38,38
0.00220001227230537,38,38
0.00220270232296049,38,38
0.00220628395511939,38,38
0.00220717845503659,38,38
0.0022098597823525,38,38
0.00221342983279361,38,38
0.00222055271470511,38,38
0.00222144146907918,38,38
0.0022232179119613,38,38
0.00222676654616224,38,38
0.00222853874425108,38,38
0.00223119440208814,38,38
0.00223737867877401,38,38
0.00224266591421797,38,38
0.00224530486305901,38,38
0.00224794071393303,38,38
0.00224969623213416,38,38
0.00225232694388713,38,38
0.00225582978728486,38,38
0.00226194671058465,38,38
0.00226281920693748,38,38
0.0022654346798278,38,38
0.00226630583336118,38,38
0.00226978710397443,38,38
0.00227065658766998,38,38
0.0022758665140319,38,38
0.00227673367600432,38,38
0.00227760050781795,38,38
0.00228365911763022,38,38
0.00228452332167918,38,38
0.00228711397454901,38,38
0.00229314744944594,38,38
0.00230088152688145,38,38
0.00230431056235614,38,38
0.00230516702421896,38,38
0.00230687899402361,38,38
0.00231029912784235,38,38
0.00231200729748632,38,38
0.00231712425091807,38,38
0.00231797597829508,38,38
0.00232477856365645,38,38
0.002325627487754,38,38
0.00232817240278255,38,38
0.00233156130181473,38,38
0.00233240775720723,38,38
0.0023349452822629,38,38
0.00233748005262998,38,38
0.0023383243654813,38,38
0.00234590950678994,38,38
0.0023475917655266,38,38
0.00235263132431134,38,38
0.0023551470598271,38,38
0.00235849719958578,38,38
0.00236100668481376,38,38
0.002361842587366,38,38
0.00236518324333178,38,38
0.00236601767032664,38,38
0.00236851918750497,38,38
0.0023710180654859,38,38
0.00237517701985824,38,38
0.0023784989473835,38,38
0.00238430118379106,38,38
0.00238761041672824,38,38
0.00238843700855385,38,38
0.00239091506940564,38,38
0.00239256568407888,38,38
0.00239503947314301,38,38
0.00239915678660552,38,38
0.00240080173488695,38,38
0.00240490918311656,38,38
0.00240572983121522,38,38
0.00240819009757953,38,38
0.00241392096772101,38,38
0.002417189650285,38,38
0.00241800613051442,38,38
0.00242452807393291,38,38
0.00242534208371711,38,38
0.0024269692842247,38,38
0.00242778247549705,38,38
0.00243994782213413,38,38
0.0024439894810615,38,38
0.00244479701106241,38,38
0.0024472180022591,38,38
0.00245044226980004,38,38
0.00245124767401893,38,38
0.00245366230045304,38,38
0.00245768140601395,38,38
0.00246329713712937,38,38
0.0024640983396671,38,38
0.00246890009480189,38,38
0.00247049860587568,38,38
0.00247289443505277,38,38
0.00247528794530985,38,38
0.00247608526790915,38,38
0.00247847569672128,38,38
0.00247927199415442,38,38
0.0024856331899703,38,38
0.00248801444536868,38,38
0.00248960068362059,38,38
0.00249197814781058,38,38
0.00249435334594895,38,38
0.00250146540857367,38,38
0.0025022543899554,38,38
0.00250383160687215,38,38
0.00250855730772382,38,38
0.00251091682287882,38,38
0.00251327412287183,38,38
0.0025140593983551,38,38
0.00251484442863133,38,38
0.00251641375448056,38,38
0.00252033279400581,38,38
0.00252346364340421,38,38
0.00252580923366436,38,38
0.00252737175112508,38,38
0.00252893330317466,38,38
0.00252971371772901,38,38
0.00253283297134021,38,38
0.00253594838822674,38,38
0.00254139117808984,38,38
0.00254216776823114,38,38
0.0025444961165454,38,38
0.00254604716583089,38,38
0.00255146841308266,38,38
0.00255765005367076,38,38
0.00255842170855441,38,38
0.00256304675910625,38,38
0.00256381678969569,38,38
0.00256458658907941,38,38
0.00256689460207607,38,38
0.00257610597594363,38,38
0.00257687210413185,38,38
0.00257840367758305,38,38
0.00257916912325156,38,38
0.00258299294910699,38,38
0.0025852845298763,38,38
0.00258757408120019,38,38
0.00258833681491792,38,38
0.00259062366868304,38,38
0.00259519133076993,38,38
0.00259747214972263,38,38
0.00260126907054746,38,38
0.00260354456513964,38,38
0.00260657546787157,38,38
0.00261338214686521,38,38
0.00261489233603885,38,38
0.00261564710365048,38,38
0.00261866399865979,38,38
0.0026216774219798,38,38
0.00262393521836953,38,38
0.00262468738556811,38,38
0.00262543933727687,38,38
0.00263069698103827,38,38
0.0026314472154699,38,38
0.00263744140823787,38,38
0.00263893782901543,38,38
0.0026396857212875,38,38
0.00264192812779803,38,38
0.00264267517379848,38,38
0.00264566124839379,38,38
0.00264864395649818,38,38
0.00265087878515326,38,38
0.00265162330947215,38,38
0.00265757199515263,38,38
0.00266276619359316,38,38
0.00266572976289502,38,38
0.00266647014056876,38,38
0.00266721031272474,38,38
0.00266942959779548,38,38
0.00267164703935004,38,38
0.00267312431180981,38,38
0.00267533869102026,38,38
0.0026790252556615,38,38
