kappa,waveCount,apvCount
0.00155437420120982,25,25
0.00155564359644075,25,25
0.00156071085284522,25,25
0.0015707963267949,25,25
0.00157205246160323,25,25
0.00157456172491066,25,25
0.00157581485819689,25,25
0.0015820656358433,25,25
0.00158580427587946,25,25
0.00158953412252738,25,25
0.00159077546135189,25,25
0.00159943785773701,25,25
0.00160190422444141,25,25
0.00160559667088735,25,25
0.00160928064514734,25,25
0.00161050676391199,25,25
0.00161540193253816,25,25
0.00162150011176386,25,25
0.00162999923459284,25,25
0.0016312097800509,25,25
0.00163362817986669,25,25
0.00163483603820536,25,25
0.00163845427067596,25,25
0.00164446696710469,25,25
0.00164926134161334,25,25
0.00165284799610295,25,25
0.00165880852030116,25,25
0.00165999805686156,25,25
0.00166356156305243,25,25
0.00166948383725858,25,25
0.00167302713909516,25,25
0.00167656295242089,25,25
0.00168595553544977,25,25
0.00168829551650018,25,25
0.00169063225881783,25,25
0.00169179941964641,25,25
0.00169646003293849,25,25
0.00169762318702299,25,25
0.00170110787735505,25,25
0.00170689988552392,25,25
0.00170921119313046,25,25
0.00171497583409348,25,25
0.00171612643860674,25,25
0.00172530365077239,25,25
0.00172873254514684,25,25
0.00173329385266654,25,25
0.00173784318818855,25,25
0.00174238064548912,25,25
0.00174577599910653,25,25
0.0017469063171266,25,25
0.00175029289151791,25,25
0.00175254697215767,25,25
0.00175929188601028,25,25
0.00176041352583478,25,25
0.00176377416559586,25,25
0.00176936104739127,25,25
0.00177047630816851,25,25
0.00177381788328658,25,25
0.00177715317526335,25,25
0.00177826354911442,25,25
0.0017793732300643,25,25
0.00178601683710767,25,25
0.00178712170379986,25,25
0.0017882258878433,25,25
0.001797034935675,25,25
0.00179923045871209,25,25
0.00180032721617981,25,25
0.0018090773392537,25,25
0.00181234774386224,25,25
0.00181343656807813,25,25
0.00182212373908208,25,25
0.00182320672505531,25,25
0.00182645183007059,25,25
0.00182969117963921,25,25
0.00183184756362815,25,25
0.00183507738846396,25,25
0.00183937499947494,25,25
0.00184794023788025,25,25
0.0018490081028858,25,25
0.0018554023863033,25,25
0.00185646595898239,25,25
0.00186071417039322,25,25
0.0018649527047472,25,25
0.00186601083402651,25,25
0.00186812529457347,25,25
0.00187445436508543,25,25
0.00188286003220401,25,25
0.00188495559215388,25,25
0.00188600249897836,25,25
0.00188913973846137,25,25
0.00189018432783534,25,25
0.00189435692524827,25,25
0.0018995597829598,25,25
0.0019016369402594,25,25
0.00190785484330485,25,25
0.00191095620787161,25,25
0.0019140525472631,25,25
0.00191508354790197,25,25
0.00191817322490074,25,25
0.00192228506932969,25,25
0.00192331165688983,25,25
0.00192741253927903,25,25
0.00193558823892209,25,25
0.00193966316604076,25,25
0.00194068056090014,25,25
0.00194778744522567,25,25
0.00194880059871173,25,25
0.0019508253271526,25,25
0.0019518369037449,25,25
0.00195486849278968,25,25
0.00195688694298436,25,25
0.00196292984036243,25,25
0.00196393518221598,25,25
0.0019669481246914,25,25
0.00196795141377714,25,25
0.00197195946561515,25,25
0.00197296020633708,25,25
0.0019839350380379,25,25
0.00198691765315922,25,25
0.0019958387550801,25,25
0.00199682752836596,25,25
0.00199979091490121,25,25
0.00200373527951253,25,25
0.00200472015805787,25,25
0.00200767189485854,25,25
0.00201061929829747,25,25
0.00201160080643418,25,25
0.00201454246163439,25,25
0.00201943569804293,25,25
0.00202334176687278,25,25
0.00202626637707217,25,25
0.00202821377432805,25,25
0.00203015930357569,25,25
0.00203501498930526,25,25
0.00203889121184502,25,25
0.00204372615155285,25,25
0.00204565692775252,25,25
0.00204662163279448,25,25
0.00205143835311337,25,25
0.00205432296436218,25,25
0.00205816282372109,25,25
0.00206103802347964,25,25
0.00206677642351355,25,25
0.00207249893494643,25,25
0.00207345115136926,25,25
0.00207440293069475,25,25
0.00207725565209395,25,25
0.002080104461184,25,25
0.00208105319758963,25,25
0.00208200150167055,25,25
0.00208862757457654,25,25
0.0020914608938641,25,25
0.00209240448105122,25,25
0.00209711604855941,25,25
0.00209993791489337,25,25
0.00210650756911286,25,25
0.00210744441931222,25,25
0.00211118766279361,25,25
0.0021121224370979,25,25
0.00211958579052037,25,25
0.00212609473347236,25,25
0.00213258381031602,25,25
0.00213350921014708,25,25
0.0021344342087642,25,25
0.00213628300444106,25,25
0.00213720680254021,25,25
0.00213997580409346,25,25
