kappa,waveCount,apvCount
0.000983474062345702,26,26
0.00099345882657961,26,26
0.00100530964914873,26,26
0.00100727123081719,26,26
0.00101313318853608,26,26
0.00101507965178784,26,26
0.00102282846387626,26,26
0.00103051901173982,26,26
0.00103624946747322,26,26
0.001040052230592,26,26
0.00104573044693205,26,26
0.00105325378455643,26,26
0.00106629190515801,26,26
0.00106814150222053,26,26
0.00106998790204673,26,26
0.00107367117594133,26,26
0.00107550808263242,26,26
0.00108100007450924,26,26
0.00108464595357649,26,26
0.0010973111395283,26,26
0.00109910853817689,26,26
0.00111160895598065,26,26
0.00111338327308112,26,26
0.001118689339387,26,26
0.00112397035696652,26,26
0.00113097335529233,26,26
0.0011327173399139,26,26
0.00113793325701595,26,26
0.00114657372472297,26,26
0.00115343949701181,26,26
0.00115514956392118,26,26
0.00115856212545903,26,26
0.00116874002631499,26,26
0.0011737958827633,26,26
0.00118050334240688,26,26
0.00118550903274295,26,26
0.00119215059189553,26,26
0.00119380520836412,26,26
0.00119545753470282,26,26
0.00120040086744347,26,26
0.00120696048386051,26,26
0.0012085948251425,26,26
0.00121348464211235,26,26
0.00121997391106707,26,26
0.00123445004740095,26,26
0.00123764397265493,26,26
0.00123923784836064,26,26
0.00124400722268434,26,26
0.00124717667297448,26,26
0.00125191580343607,26,26
0.00125663706143592,26,26
0.00125820687724028,26,26
0.00126290461683218,26,26
0.00126446665158733,26,26
0.00127069558904492,26,26
0.0012722480582727,26,26
0.00128152337955313,26,26
0.00128920183879152,26,26
0.0012937870406001,26,26
0.00129531183434152,26,26
0.00130744616801942,26,26
0.00131196760918476,26,26
0.00131946891450771,26,26
0.00132096406389901,26,26
0.00132543939257663,26,26
0.00133138309679658,26,26
0.00133286488144751,26,26
0.00133582351967502,26,26
0.00134319160380012,26,26
0.00134466037581226,26,26
0.00134905709722045,26,26
0.00135343953571712,26,26
0.00135635329481778,26,26
0.00135926080789668,26,26
0.0013722683847294,26,26
0.00137801011852947,26,26
0.00137944181774007,26,26
0.00138230076757951,26,26
0.00138372802739965,26,26
0.0013880010011137,26,26
0.00139084235721145,26,26
0.00139509354091216,26,26
0.00140496294620815,26,26
0.00141197028616754,26,26
0.00141755121814409,26,26
0.00142172254021068,26,26
0.00142449663560992,26,26
0.00143278669571803,26,26
0.00143416371352333,26,26
0.00143553941044733,26,26
0.0014451326206513,26,26
0.00144649788559505,26,26
0.00145058597067263,26,26
0.00145737396268577,26,26
0.00146143162426291,26,26
0.00146547805090252,26,26
0.0014668243792075,26,26
0.0014708559700796,26,26
0.00147219738027182,26,26
0.00147888618063778,26,26
0.00148288497887149,26,26
0.00148952578674049,26,26
0.00149349609796819,26,26
0.0014987734857836,26,26
0.0015079644737231,26,26
0.00150927290301371,26,26
0.00151058019897384,26,26
0.00151319140264962,26,26
0.0015184003385453,26,26
0.00151969978280413,26,26
0.00152099811690066,26,26
0.00152876496629729,26,26
0.00153005560811965,26,26
0.00153392101792097,26,26
0.0015403418120735,26,26
0.00154545924082896,26,26
0.001551832295664,26,26
0.00155437420120982,26,26
0.00155564359644075,26,26
0.00156071085284522,26,26
0.0015707963267949,26,26
0.00157205246160323,26,26
0.00157456172491066,26,26
0.00157581485819689,26,26
0.0015820656358433,26,26
0.00158580427587946,26,26
0.00158953412252738,26,26
0.00159077546135189,26,26
0.00159943785773701,26,26
0.00160190422444141,26,26
0.00160559667088735,26,26
0.00160928064514734,26,26
0.00161050676391199,26,26
0.00161540193253816,26,26
0.00162150011176386,26,26
0.00162999923459284,26,26
0.0016312097800509,26,26
0.00163362817986669,26,26
0.00163483603820536,26,26
0.00163845427067596,26,26
0.00164446696710469,26,26
0.00164926134161334,26,26
0.00165284799610295,26,26
0.00165880852030116,26,26
0.00165999805686156,26,26
0.00166356156305243,26,26
0.00166948383725858,26,26
0.00167302713909516,26,26
0.00167656295242089,26,26
0.00168595553544977,26,26
0.00168829551650018,26,26
0.00169063225881783,26,26
0.00169179941964641,26,26
0.00169646003293849,26,26
0.00169762318702299,26,26
0.00170110787735505,26,26
0.00170689988552392,26,26
0.00170921119313046,26,26
0.00171497583409348,26,26
0.00171612643860674,26,26
0.00172530365077239,26,26
0.00172873254514684,26,26
0.00173329385266654,26,26
0.00173784318818855,26,26
0.00174238064548912,26,26
0.00174577599910653,26,26
0.0017469063171266,26,26
0.00175029289151791,26,26
0.00175254697215767,26,26
0.00175929188601028,26,26
0.00176041352583478,26,26
0.00176377416559586,26,26
0.00176936104739127,26,26
0.00177047630816851,26,26
0.00177381788328658,26,26
0.00177715317526335,26,26
0.00177826354911442,26,26
0.0017793732300643,26,26
0.00178601683710767,26,26
0.00178712170379986,26,26
0.0017882258878433,26,26
0.001797034935675,26,26
0.00179923045871209,26,26
0.00180032721617981,26,26
0.0018090773392537,26,26
0.00181234774386224,26,26
0.00181343656807813,26,26
0.00182212373908208,26,26
0.00182320672505531,26,26
0.00182645183007059,26,26
0.00182969117963921,26,26
0.00183184756362815,26,26
0.00183507738846396,26,26
0.00183937499947494,26,26
0.00184794023788025,26,26
0.0018490081028858,26,26
0.0018554023863033,26,26
0.00185646595898239,26,26
0.00186071417039322,26,26
0.0018649527047472,26,26
0.00186601083402651,26,26
0.00186812529457347,26,26
0.00187445436508543,26,26
0.00188286003220401,26,26
0.00188495559215388,26,26
0.00188600249897836,26,26
0.00188913973846137,26,26
0.00189018432783534,26,26
0.00189435692524827,26,26
0.0018995597829598,26,26
0.0019016369402594,26,26
0.00190785484330485,26,26
0.00191095620787161,26,26
0.0019140525472631,26,26
0.00191508354790197,26,26
0.00191817322490074,26,26
0.00192228506932969,26,26
0.00192331165688983,26,26
0.00192741253927903,26,26
0.00193558823892209,26,26
0.00193966316604076,26,26
0.00194068056090014,26,26
0.00194778744522567,26,26
0.00194880059871173,26,26
0.0019508253271526,26,26
0.0019518369037449,26,26
0.00195486849278968,26,26
0.00195688694298436,26,26
0.00196292984036243,26,26
0.00196393518221598,26,26
0.0019669481246914,26,26
0.00196795141377714,26,26
0.00197195946561515,26,26
0.00197296020633708,26,26
0.0019839350380379,26,26
0.00198691765315922,26,26
0.0019958387550801,26,26
0.00199682752836596,26,26
0.00199979091490121,26,26
0.00200373527951253,26,26
0.00200472015805787,26,26
0.00200767189485854,26,26
0.00201061929829747,26,26
0.00201160080643418,26,26
0.00201454246163439,26,26
0.00201943569804293,26,26
0.00202334176687278,26,26
0.00202626637707217,26,26
0.00202821377432805,26,26
0.00203015930357569,26,26
0.00203501498930526,26,26
0.00203889121184502,26,26
0.00204372615155285,26,26
0.00204565692775252,26,26
0.00204662163279448,26,26
0.00205143835311337,26,26
0.00205432296436218,26,26
0.00205816282372109,26,26
0.00206103802347964,26,26
0.00206677642351355,26,26
0.00207249893494643,26,26
0.00207345115136926,26,26
0.00207440293069475,26,26
0.00207725565209395,26,26
0.002080104461184,26,26
0.00208105319758963,26,26
0.00208200150167055,26,26
0.00208862757457654,26,26
0.0020914608938641,26,26
0.00209240448105122,26,26
0.00209711604855941,26,26
0.00209993791489337,26,26
0.00210650756911286,26,26
0.00210744441931222,26,26
0.00211118766279361,26,26
0.0021121224370979,26,26
0.00211958579052037,26,26
0.00212609473347236,26,26
0.00213258381031602,26,26
0.00213350921014708,26,26
0.0021344342087642,26,26
0.00213628300444106,26,26
0.00213720680254021,26,26
0.00213997580409346,26,26
0.00214458286174903,26,26
0.00214734235188266,26,26
0.00214918004357704,26,26
0.00215101616526485,26,26
0.00215925939133644,26,26
0.00216200014901848,26,26
0.00216382539218782,26,26
0.00216656037376254,26,26
0.00216929190715298,26,26
0.00217020165427083,26,26
0.00217746594790443,26,26
0.0021783722813247,26,26
0.00218108902187074,26,26
0.00218560941847514,26,26
0.0021883171743165,26,26
0.00219192231213843,26,26
0.0021946222790566,26,26
0.00219821707635378,26,26
0.00219911485751285,26,26
0.00220001227230537,26,26
0.00220270232296049,26,26
0.00220628395511939,26,26
0.00220717845503659,26,26
0.0022098597823525,26,26
0.00221342983279361,26,26
0.00222055271470511,26,26
0.00222144146907918,26,26
0.0022232179119613,26,26
0.00222676654616224,26,26
0.00222853874425108,26,26
0.00223119440208814,26,26
0.00223737867877401,26,26
0.00224266591421797,26,26
0.00224530486305901,26,26
0.00224794071393303,26,26
0.00224969623213416,26,26
0.00225232694388713,26,26
0.00225582978728486,26,26
0.00226194671058465,26,26
0.00226281920693748,26,26
0.0022654346798278,26,26
0.00226630583336118,26,26
0.00226978710397443,26,26
0.00227065658766998,26,26
0.0022758665140319,26,26
0.00227673367600432,26,26
0.00227760050781795,26,26
0.00228365911763022,26,26
0.00228452332167918,26,26
0.00228711397454901,26,26
0.00229314744944594,26,26
0.00230088152688145,26,26
0.00230431056235614,26,26
0.00230516702421896,26,26
0.00230687899402361,26,26
0.00231029912784235,26,26
0.00231200729748632,26,26
0.00231712425091807,26,26
0.00231797597829508,26,26
0.00232477856365645,26,26
0.002325627487754,26,26
0.00232817240278255,26,26
0.00233156130181473,26,26
0.00233240775720723,26,26
0.0023349452822629,26,26
0.00233748005262998,26,26
0.0023383243654813,26,26
0.00234590950678994,26,26
0.0023475917655266,26,26
0.00235263132431134,26,26
0.0023551470598271,26,26
0.00235849719958578,26,26
0.00236100668481376,26,26
0.002361842587366,26,26
0.00236518324333178,26,26
0.00236601767032664,26,26
0.00236851918750497,26,26
0.0023710180654859,26,26
0.00237517701985824,26,26
0.0023784989473835,26,26
0.00238430118379106,26,26
0.00238761041672824,26,26
0.00238843700855385,26,26
0.00239091506940564,26,26
0.00239256568407888,26,26
0.00239503947314301,26,26
0.00239915678660552,26,26
0.00240080173488695,26,26
0.00240490918311656,26,26
0.00240572983121522,26,26
0.00240819009757953,26,26
0.00241392096772101,26,26
0.002417189650285,26,26
0.00241800613051442,26,26
0.00242452807393291,26,26
0.00242534208371711,26,26
0.0024269692842247,26,26
0.00242778247549705,26,26
0.00243994782213413,26,26
0.0024439894810615,26,26
0.00244479701106241,26,26
0.0024472180022591,26,26
0.00245044226980004,26,26
0.00245124767401893,26,26
0.00245366230045304,26,26
0.00245768140601395,26,26
0.00246329713712937,26,26
0.0024640983396671,26,26
0.00246890009480189,26,26
0.00247049860587568,26,26
0.00247289443505277,26,26
0.00247528794530985,26,26
0.00247608526790915,26,26
0.00247847569672128,26,26
0.00247927199415442,26,26
0.0024856331899703,26,26
0.00248801444536868,26,26
0.00248960068362059,26,26
0.00249197814781058,26,26
0.00249435334594895,26,26
0.00250146540857367,26,26
0.0025022543899554,26,26
0.00250383160687215,26,26
0.00250855730772382,26,26
0.00251091682287882,26,26
0.00251327412287183,26,26
0.0025140593983551,26,26
0.00251484442863133,26,26
0.00251641375448056,26,26
0.00252033279400581,26,26
0.00252346364340421,26,26
0.00252580923366436,26,26
0.00252737175112508,26,26
0.00252893330317466,26,26
0.00252971371772901,26,26
0.00253283297134021,26,26
0.00253594838822674,26,26
0.00254139117808984,26,26
0.00254216776823114,26,26
0.0025444961165454,26,26
0.00254604716583089,26,26
0.00255146841308266,26,26
0.00255765005367076,26,26
0.00255842170855441,26,26
0.00256304675910625,26,26
0.00256381678969569,26,26
0.00256458658907941,26,26
0.00256689460207607,26,26
0.00257610597594363,26,26
0.00257687210413185,26,26
0.00257840367758305,26,26
0.00257916912325156,26,26
0.00258299294910699,26,26
0.0025852845298763,26,26
0.00258757408120019,26,26
0.00258833681491792,26,26
0.00259062366868304,26,26
0.00259519133076993,26,26
0.00259747214972263,26,26
0.00260126907054746,26,26
0.00260354456513964,26,26
0.00260657546787157,26,26
0.00261338214686521,26,26
0.00261489233603885,26,26
0.00261564710365048,26,26
0.00261866399865979,26,26
0.0026216774219798,26,26
0.00262393521836953,26,26
0.00262468738556811,26,26
0.00262543933727687,26,26
0.00263069698103827,26,26
0.0026314472154699,26,26
0.00263744140823787,26,26
0.00263893782901543,26,26
0.0026396857212875,26,26
0.00264192812779803,26,26
0.00264267517379848,26,26
0.00264566124839379,26,26
0.00264864395649818,26,26
0.00265087878515326,26,26
0.00265162330947215,26,26
0.00265757199515263,26,26
0.00266276619359316,26,26
0.00266572976289502,26,26
0.00266647014056876,26,26
0.00266721031272474,26,26
0.00266942959779548,26,26
0.00267164703935004,26,26
0.00267312431180981,26,26
0.00267533869102026,26,26
0.0026790252556615,26,26
